bucket_name,owner_principal,availability_zone,versioning_enabled,lifecycle_policy,audit_logging_enabled,created_at
PM-15ce78f4,obell@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-142-days"", ""action"": ""Delete"", ""days_after_creation"": 142}]}",True,2023-08-31T22:51:58.822789
bag-8d4000a5,iramos@gmail.com,us-west-2a,False,,False,2025-04-21T22:51:58.823043
organization-55357104,laurencarroll@turner.org,us-east-1b,False,"{""rules"": [{""id"": ""expire-213-days"", ""action"": ""Delete"", ""days_after_creation"": 213}]}",True,2023-07-03T22:51:58.823716
three-e8550b07,brett98@osborne.com,us-west-2a,True,,False,2023-09-19T22:51:58.824026
here-d0b11bdc,jordanlance@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-85-days"", ""action"": ""Delete"", ""days_after_creation"": 85}]}",True,2024-09-25T22:51:58.824323
keep-2cbd4b22,hernandezdavid@hotmail.com,us-west-2a,True,,False,2023-02-20T22:51:58.824584
expect-99e15f2e,lisagutierrez@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-152-days"", ""action"": ""Delete"", ""days_after_creation"": 152}]}",True,2023-05-17T22:51:58.824823
but-056b8933,swalter@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-350-days"", ""action"": ""Delete"", ""days_after_creation"": 350}]}",False,2023-04-26T22:51:58.825025
where-2169731e,qjoseph@lamb.org,us-east-1b,False,"{""rules"": [{""id"": ""expire-277-days"", ""action"": ""Delete"", ""days_after_creation"": 277}]}",False,2023-05-23T22:51:58.825498
response-cf4150f2,rebeccagonzales@bailey.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-274-days"", ""action"": ""Delete"", ""days_after_creation"": 274}]}",False,2024-09-28T22:51:58.825879
final-42d08ddf,qhubbard@gentry.com,us-east-1b,False,,True,2023-11-11T22:51:58.826442
hospital-088719dc,imeadows@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-284-days"", ""action"": ""Delete"", ""days_after_creation"": 284}]}",False,2024-08-18T22:51:58.826694
morning-0a6b0ce1,joshuabates@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-230-days"", ""action"": ""Delete"", ""days_after_creation"": 230}]}",False,2024-06-17T22:51:58.826957
through-5e49f825,nielsenerin@yahoo.com,us-east-1b,True,,False,2024-12-24T22:51:58.827227
treat-0a90431a,lauren52@johnston.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-65-days"", ""action"": ""Delete"", ""days_after_creation"": 65}]}",True,2025-02-03T22:51:58.827533
maintain-bfafa839,myerspeggy@harvey.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-344-days"", ""action"": ""Delete"", ""days_after_creation"": 344}]}",False,2025-06-14T22:51:58.828138
raise-ee95360e,kdavis@taylor-porter.biz,us-west-2a,False,,True,2025-06-17T22:51:58.828725
heavy-35ee1e1f,fernandezjustin@stone.com,us-east-1b,False,,False,2024-11-21T22:51:58.829378
window-d02fde55,zjones@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-180-days"", ""action"": ""Delete"", ""days_after_creation"": 180}]}",True,2024-03-27T22:51:58.829693
first-4d681231,peter21@owens-williams.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-194-days"", ""action"": ""Delete"", ""days_after_creation"": 194}]}",False,2025-03-16T22:51:58.830331
thought-3a7ec53d,rachel80@singleton.com,us-east-1a,True,,True,2022-11-20T22:51:58.831136
significant-9ee27297,rhondadean@hotmail.com,us-east-1a,False,,True,2024-11-12T22:51:58.831561
when-00ea0df8,codyshannon@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-356-days"", ""action"": ""Delete"", ""days_after_creation"": 356}]}",True,2024-10-15T22:51:58.832010
coach-9aa9d4fe,gatessamantha@hotmail.com,us-east-1a,False,,True,2025-08-02T22:51:58.832442
now-496d961b,ericfrazier@hotmail.com,us-east-1a,True,,False,2023-05-08T22:51:58.832850
attack-05bc86e4,pamela75@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-211-days"", ""action"": ""Delete"", ""days_after_creation"": 211}]}",False,2025-01-13T22:51:58.833099
order-11f5037e,wilsonpatricia@tucker.com,us-east-1a,True,,True,2024-08-21T22:51:58.833751
attention-b4f7ca42,ramirezjulie@yahoo.com,us-east-1b,False,,True,2025-07-15T22:51:58.834012
face-b8e74fc4,parkjon@hotmail.com,us-east-1b,False,,True,2024-01-23T22:51:58.834246
enough-640b6424,estradapamela@cervantes.com,us-west-2a,False,,True,2023-04-27T22:51:58.834780
well-7f01b22a,samuelyoung@wright.org,us-west-2a,True,,True,2023-09-09T22:51:58.835321
computer-4d7c509f,lewisbarbara@yahoo.com,us-west-2a,False,,False,2023-11-01T22:51:58.835606
draw-6c1a7b7b,jwillis@yahoo.com,us-east-1a,False,,False,2025-04-25T22:51:58.835797
hotel-9ee6bffd,lopezashley@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-191-days"", ""action"": ""Delete"", ""days_after_creation"": 191}]}",True,2023-04-14T22:51:58.836088
for-9120e84d,johnsontyler@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-175-days"", ""action"": ""Delete"", ""days_after_creation"": 175}]}",False,2024-11-28T22:51:58.836356
friend-7c0a732b,andersonbryan@gmail.com,us-west-2a,True,,True,2024-05-16T22:51:58.836607
film-e0994c5d,juliehess@dickson.com,us-east-1a,False,,False,2024-11-12T22:51:58.837146
let-55a837a1,juliebrown@williamson-smith.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-197-days"", ""action"": ""Delete"", ""days_after_creation"": 197}]}",True,2025-04-26T22:51:58.837685
five-ba3ee448,jeremydurham@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-62-days"", ""action"": ""Delete"", ""days_after_creation"": 62}]}",True,2025-02-14T22:51:58.837977
center-f15195be,chloe78@bennett.com,us-east-1a,False,,False,2024-03-12T22:51:58.838266
provide-ece73093,derek28@levine.org,us-east-1a,True,,False,2025-03-15T22:51:58.838747
north-4b695fa7,christina79@yahoo.com,us-west-2a,True,,True,2025-03-05T22:51:58.838912
ready-ae1acd36,srobinson@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-108-days"", ""action"": ""Delete"", ""days_after_creation"": 108}]}",True,2023-08-17T22:51:58.839110
education-a3c0329d,vincentholmes@oneal.com,us-east-1b,False,,True,2023-03-10T22:51:58.839466
wear-c9ff0416,matthew86@taylor.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-144-days"", ""action"": ""Delete"", ""days_after_creation"": 144}]}",True,2022-12-28T22:51:58.839978
kind-93327ed5,prodriguez@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-213-days"", ""action"": ""Delete"", ""days_after_creation"": 213}]}",True,2023-06-10T22:51:58.840180
idea-a229c19c,adamsjohn@hotmail.com,us-east-1b,True,,True,2023-08-31T22:51:58.840423
control-c21227dc,gibsonwilliam@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-142-days"", ""action"": ""Delete"", ""days_after_creation"": 142}]}",True,2023-07-04T22:51:58.840699
prevent-4321e1b1,pcooke@hotmail.com,us-east-1a,True,,False,2024-01-24T22:51:58.840884
baby-26f525e6,qcampbell@thomas.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-331-days"", ""action"": ""Delete"", ""days_after_creation"": 331}]}",True,2024-01-04T22:51:58.841179
could-9da66531,znelson@mcdonald.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-39-days"", ""action"": ""Delete"", ""days_after_creation"": 39}]}",True,2025-03-27T22:51:58.841875
management-dea79d7d,veronica81@hotmail.com,us-east-1a,True,,True,2025-07-15T22:51:58.842062
Mr-5a591c9c,cindy10@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-131-days"", ""action"": ""Delete"", ""days_after_creation"": 131}]}",False,2024-03-15T22:51:58.842225
present-6f096fa5,larry72@gmail.com,us-west-2a,False,,True,2024-03-24T22:51:58.842369
big-5563168c,kellipatel@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-33-days"", ""action"": ""Delete"", ""days_after_creation"": 33}]}",True,2024-01-14T22:51:58.842607
whose-423f06f9,jacquelinearmstrong@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-304-days"", ""action"": ""Delete"", ""days_after_creation"": 304}]}",True,2022-12-27T22:51:58.842909
power-c5f2366d,kevin16@fuller.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-78-days"", ""action"": ""Delete"", ""days_after_creation"": 78}]}",False,2025-04-02T22:51:58.843382
live-5309f948,rogersullivan@hotmail.com,us-east-1a,True,,False,2024-03-02T22:51:58.843681
state-af71467c,angie21@gonzalez-perez.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-161-days"", ""action"": ""Delete"", ""days_after_creation"": 161}]}",False,2024-01-27T22:51:58.844067
attention-90fbd9e6,hlowery@lewis.com,us-east-1b,False,,False,2024-09-20T22:51:58.844353
family-bc31b9ff,fosterdustin@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-92-days"", ""action"": ""Delete"", ""days_after_creation"": 92}]}",True,2024-06-25T22:51:58.844604
heavy-2b745b35,stoneelizabeth@johnson-butler.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-348-days"", ""action"": ""Delete"", ""days_after_creation"": 348}]}",False,2024-01-23T22:51:58.845083
before-e1a391db,sandra33@perkins.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-356-days"", ""action"": ""Delete"", ""days_after_creation"": 356}]}",False,2025-01-23T22:51:58.845696
event-3603b7df,newmantammy@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-210-days"", ""action"": ""Delete"", ""days_after_creation"": 210}]}",False,2025-01-03T22:51:58.845963
few-3c2dec92,tarajohnson@yahoo.com,us-west-2a,True,,False,2023-10-18T22:51:58.846220
type-03990233,sydney15@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-175-days"", ""action"": ""Delete"", ""days_after_creation"": 175}]}",False,2022-12-18T22:51:58.846365
tell-9732ecf4,millsnancy@gmail.com,us-east-1b,False,,False,2025-03-23T22:51:58.846626
audience-47246443,steelemelanie@fowler-lang.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-47-days"", ""action"": ""Delete"", ""days_after_creation"": 47}]}",False,2025-07-08T22:51:58.847076
cost-39dad4e3,qbright@smith-vaughn.biz,us-east-1a,False,,True,2025-07-15T22:51:58.847471
across-706663db,brian23@mitchell-chen.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-181-days"", ""action"": ""Delete"", ""days_after_creation"": 181}]}",False,2025-01-31T22:51:58.847869
letter-cb801892,kennethjohnston@gmail.com,us-east-1b,True,,False,2023-08-13T22:51:58.848102
song-8533a1e2,andrew08@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-226-days"", ""action"": ""Delete"", ""days_after_creation"": 226}]}",False,2025-02-08T22:51:58.848259
against-e9add01e,cbrown@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-160-days"", ""action"": ""Delete"", ""days_after_creation"": 160}]}",False,2025-07-22T22:51:58.848431
assume-9f5d6364,thomas48@neal.com,us-east-1a,False,,False,2023-09-11T22:51:58.848905
sing-fe3183bc,eowens@yahoo.com,us-east-1a,True,,False,2023-01-11T22:51:58.849069
smile-d3e13f16,brian23@gmail.com,us-east-1a,True,,True,2025-07-19T22:51:58.849196
single-80c77c91,andrewrusso@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-344-days"", ""action"": ""Delete"", ""days_after_creation"": 344}]}",True,2023-10-08T22:51:58.849495
painting-ca0bd4c3,allenmendoza@gmail.com,us-east-1a,True,,True,2023-11-07T22:51:58.849732
health-e16c1a09,lindsey82@noble.net,us-east-1a,False,"{""rules"": [{""id"": ""expire-137-days"", ""action"": ""Delete"", ""days_after_creation"": 137}]}",True,2024-10-29T22:51:58.850218
significant-de58a858,caitlinfreeman@ayers.org,us-west-2a,False,,True,2025-01-07T22:51:58.850578
leader-100e24d6,darleneanderson@yahoo.com,us-east-1a,False,,True,2024-04-30T22:51:58.850810
recently-7ccbdb9f,millerjason@hotmail.com,us-east-1b,True,,False,2024-07-13T22:51:58.851074
stand-659ae1a1,michelle00@hogan.info,us-east-1b,True,,True,2024-10-29T22:51:58.851533
use-70d7d177,jennifer92@hotmail.com,us-east-1a,False,,False,2022-11-27T22:51:58.851680
everything-273a9ea4,kayla43@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-314-days"", ""action"": ""Delete"", ""days_after_creation"": 314}]}",False,2023-05-07T22:51:58.851820
maintain-6953df11,brittanymartinez@crosby.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-33-days"", ""action"": ""Delete"", ""days_after_creation"": 33}]}",True,2025-05-05T22:51:58.852207
this-59c2f697,lmontgomery@klein.org,us-west-2a,True,,True,2024-11-14T22:51:58.852709
themselves-3684409a,bakerelizabeth@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-161-days"", ""action"": ""Delete"", ""days_after_creation"": 161}]}",True,2023-03-18T22:51:58.852978
pressure-35a0eba3,katherinesmith@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-214-days"", ""action"": ""Delete"", ""days_after_creation"": 214}]}",True,2023-12-28T22:51:58.853242
contain-6a97e5b9,kramerlucas@gmail.com,us-west-2a,False,,True,2023-01-15T22:51:58.853550
pressure-8e061ef3,lwalker@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-137-days"", ""action"": ""Delete"", ""days_after_creation"": 137}]}",False,2025-07-13T22:51:58.853750
policy-568cdcc5,trose@gmail.com,us-west-2a,True,,True,2023-06-28T22:51:58.853912
power-d1db07e8,rmiller@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-264-days"", ""action"": ""Delete"", ""days_after_creation"": 264}]}",False,2024-07-13T22:51:58.854461
movie-9dbc236b,johnsonhector@yahoo.com,us-west-2a,False,,True,2025-06-14T22:51:58.854868
impact-130aada2,jgray@gmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-76-days"", ""action"": ""Delete"", ""days_after_creation"": 76}]}",False,2023-10-05T22:51:58.855087
situation-98f13ee4,jmiller@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-186-days"", ""action"": ""Delete"", ""days_after_creation"": 186}]}",False,2023-07-12T22:51:58.855348
human-b7a15497,jenniferberg@west.com,us-east-1b,False,,True,2024-08-31T22:51:58.855783
political-1619078c,mgaines@welch-pearson.com,us-east-1a,False,,True,2025-07-07T22:51:58.856270
cause-5a3c8e2f,ylopez@hotmail.com,us-east-1b,True,,False,2023-11-13T22:51:58.856496
letter-f877a09b,vwilliamson@williams.info,us-east-1a,False,,True,2025-03-16T22:51:58.856850
impact-35f52af1,smithmargaret@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-237-days"", ""action"": ""Delete"", ""days_after_creation"": 237}]}",False,2025-06-03T22:51:58.857191
admit-45d6fca1,xyates@henderson.net,us-west-2a,True,,False,2023-05-11T22:51:58.857914
remember-5c365e15,wandaalvarado@daniels-smith.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-311-days"", ""action"": ""Delete"", ""days_after_creation"": 311}]}",True,2024-09-23T22:51:58.858501
against-565e97b7,jacobsjeremy@hall.com,us-east-1a,False,,False,2024-01-23T22:51:58.858947
debate-bc3246e8,ethanpatrick@pena.com,us-west-2a,False,,False,2024-09-27T22:51:58.859670
thus-43d9e63b,savannahmann@carter-thompson.org,us-west-2a,True,"{""rules"": [{""id"": ""expire-134-days"", ""action"": ""Delete"", ""days_after_creation"": 134}]}",False,2025-07-06T22:51:58.860295
hear-3fc07d71,bradyveronica@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-327-days"", ""action"": ""Delete"", ""days_after_creation"": 327}]}",True,2023-10-14T22:51:58.860619
shake-37bce6e3,davisjeffrey@hotmail.com,us-west-2a,False,,False,2024-08-30T22:51:58.860934
over-84bbd5bb,kbailey@gmail.com,us-west-2a,True,,True,2024-07-04T22:51:58.861133
old-e2cf62a2,taylorjimenez@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-154-days"", ""action"": ""Delete"", ""days_after_creation"": 154}]}",True,2024-04-23T22:51:58.861460
can-18bfce38,hperez@griffin.org,us-west-2a,True,,False,2024-07-03T22:51:58.861807
when-56c2f8cf,phambrandi@graham.com,us-west-2a,False,,False,2025-05-21T22:51:58.862223
school-c2a17396,marcus31@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-147-days"", ""action"": ""Delete"", ""days_after_creation"": 147}]}",True,2024-11-23T22:51:58.862438
time-5476d519,bookercarlos@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-112-days"", ""action"": ""Delete"", ""days_after_creation"": 112}]}",True,2023-06-13T22:51:58.862738
consider-8e91e039,edwardwest@bryant.info,us-east-1a,True,,False,2025-07-04T22:51:58.863412
manage-14ca64ea,ygomez@yahoo.com,us-east-1b,True,,False,2024-02-14T22:51:58.863602
address-6670dded,evanspamela@ware.com,us-east-1a,True,,True,2024-08-20T22:51:58.864251
able-07d5af98,tiffany78@hotmail.com,us-east-1b,False,,True,2023-02-13T22:51:58.864433
lawyer-960ed5c0,umason@hotmail.com,us-east-1a,True,,False,2023-04-12T22:51:58.864655
challenge-03aac92c,qmorgan@torres-fisher.com,us-east-1b,True,,True,2025-06-18T22:51:58.865127
theory-c21cd5fb,shawrobert@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-328-days"", ""action"": ""Delete"", ""days_after_creation"": 328}]}",True,2025-04-16T22:51:58.865425
out-b6901b27,jessicabrown@benitez.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-137-days"", ""action"": ""Delete"", ""days_after_creation"": 137}]}",False,2024-10-18T22:51:58.866097
build-fdd92c40,aliciamiller@yahoo.com,us-east-1b,False,,True,2024-05-04T22:51:58.866371
both-22d5817e,kyleortiz@thomas-brown.biz,us-east-1a,False,"{""rules"": [{""id"": ""expire-93-days"", ""action"": ""Delete"", ""days_after_creation"": 93}]}",False,2025-05-20T22:51:58.866917
happen-366ba97c,adamsbelinda@pham.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-329-days"", ""action"": ""Delete"", ""days_after_creation"": 329}]}",False,2025-03-22T22:51:58.867353
letter-e44ea3fa,riveraadam@bailey.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-199-days"", ""action"": ""Delete"", ""days_after_creation"": 199}]}",True,2025-04-06T22:51:58.867803
over-2916984b,dpatrick@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-190-days"", ""action"": ""Delete"", ""days_after_creation"": 190}]}",False,2023-01-27T22:51:58.868038
but-916d7afe,nicole21@yahoo.com,us-east-1a,True,,True,2025-01-09T22:51:58.868210
sort-5a778ab9,michelle51@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-221-days"", ""action"": ""Delete"", ""days_after_creation"": 221}]}",True,2023-07-26T22:51:58.868376
claim-c4ac153c,johnjohnson@yahoo.com,us-west-2a,True,,False,2023-10-08T22:51:58.868720
teach-8a59ece0,stephensmegan@serrano-martin.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-356-days"", ""action"": ""Delete"", ""days_after_creation"": 356}]}",True,2023-06-01T22:51:58.869293
learn-88465ac8,briananderson@osborne-jones.info,us-east-1a,True,,False,2023-09-14T22:51:58.870086
issue-f5f096b1,jose75@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-356-days"", ""action"": ""Delete"", ""days_after_creation"": 356}]}",True,2024-06-01T22:51:58.870292
easy-39b18552,mcdonaldolivia@young-elliott.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-302-days"", ""action"": ""Delete"", ""days_after_creation"": 302}]}",True,2023-02-26T22:51:58.870957
truth-5a860e49,dflynn@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-122-days"", ""action"": ""Delete"", ""days_after_creation"": 122}]}",False,2024-03-16T22:51:58.871157
sort-18b0adf0,martinezmeredith@sullivan-randolph.com,us-west-2a,False,,False,2025-06-13T22:51:58.871632
learn-f86c4db6,davisbrianna@perez.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-58-days"", ""action"": ""Delete"", ""days_after_creation"": 58}]}",False,2023-11-30T22:51:58.872184
art-d3babe73,smithjoshua@morgan-davis.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-137-days"", ""action"": ""Delete"", ""days_after_creation"": 137}]}",False,2024-02-11T22:51:58.872643
role-41ee0f53,stantonemily@mcpherson-reed.com,us-east-1a,True,,True,2024-01-24T22:51:58.873072
where-867d314e,angelaward@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-155-days"", ""action"": ""Delete"", ""days_after_creation"": 155}]}",True,2023-06-03T22:51:58.873440
month-2ac8ddcd,michaellee@ramos-lewis.biz,us-west-2a,False,,True,2024-11-12T22:51:58.873914
hair-7b38fee1,carrie55@bowen.biz,us-west-2a,False,,False,2024-11-12T22:51:58.874160
example-1876cb12,hgonzalez@hotmail.com,us-east-1a,False,,False,2023-08-20T22:51:58.874504
all-9b641c89,tuckersharon@ellis-hall.com,us-west-2a,False,,False,2025-08-02T22:51:58.875148
model-6faf4e00,barronricky@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-227-days"", ""action"": ""Delete"", ""days_after_creation"": 227}]}",True,2025-01-31T22:51:58.875519
group-e69761b0,dkoch@norris-levy.net,us-east-1b,True,,False,2024-06-10T22:51:58.876009
increase-161d1105,unguyen@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-35-days"", ""action"": ""Delete"", ""days_after_creation"": 35}]}",True,2025-04-17T22:51:58.876291
tonight-97ae2671,bryantjohn@kennedy.com,us-east-1b,False,,True,2023-12-04T22:51:58.876814
somebody-91f04888,rhonda41@hotmail.com,us-east-1b,True,,False,2023-08-03T22:51:58.877017
father-fe3bb794,albert88@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-72-days"", ""action"": ""Delete"", ""days_after_creation"": 72}]}",True,2024-03-18T22:51:58.877225
large-16c08ce9,cherylmoore@yahoo.com,us-east-1b,False,,False,2024-12-16T22:51:58.877703
possible-30070e22,daniel50@perez.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-35-days"", ""action"": ""Delete"", ""days_after_creation"": 35}]}",False,2025-01-20T22:51:58.878079
while-915e4ea7,jaredwu@velazquez.com,us-east-1b,False,,False,2024-03-21T22:51:58.878768
water-26b93f90,coleandersen@yahoo.com,us-east-1b,False,,True,2025-07-14T22:51:58.879068
save-dc7fdb44,lilauren@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-229-days"", ""action"": ""Delete"", ""days_after_creation"": 229}]}",False,2023-01-23T22:51:58.879407
difficult-eba6f843,tony56@scott-olson.biz,us-west-2a,False,"{""rules"": [{""id"": ""expire-363-days"", ""action"": ""Delete"", ""days_after_creation"": 363}]}",True,2025-05-22T22:51:58.879868
line-bbbf2f2e,bartonpaul@lawrence.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-172-days"", ""action"": ""Delete"", ""days_after_creation"": 172}]}",True,2025-03-22T22:51:58.880336
remain-1db24e9c,tatejames@galvan.com,us-east-1a,True,,True,2024-10-08T22:51:58.881021
very-ad103fd9,ctyler@gmail.com,us-west-2a,False,,True,2023-12-04T22:51:58.881232
age-4049c612,brian31@yahoo.com,us-west-2a,False,,True,2023-10-28T22:51:58.881484
painting-1743feaf,ashlee60@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-88-days"", ""action"": ""Delete"", ""days_after_creation"": 88}]}",True,2024-11-14T22:51:58.881666
police-a03373d2,wardcarolyn@hotmail.com,us-east-1a,True,,True,2024-01-16T22:51:58.881973
college-a3811a0c,emilyjenkins@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-168-days"", ""action"": ""Delete"", ""days_after_creation"": 168}]}",True,2024-07-23T22:51:58.882284
ahead-2c5d56b7,brandonfuentes@bowman.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-99-days"", ""action"": ""Delete"", ""days_after_creation"": 99}]}",True,2024-02-28T22:51:58.882977
forget-92bb76f5,robert52@yahoo.com,us-east-1b,True,,False,2023-01-19T22:51:58.883152
bed-1b21c779,jeanetteklein@mendez-zavala.com,us-west-2a,True,,False,2023-12-24T22:51:58.883663
art-4ff563f7,sherrynguyen@wright-butler.net,us-east-1a,True,,False,2023-09-19T22:51:58.884217
positive-336ed97a,sharris@hotmail.com,us-east-1a,True,,False,2025-01-07T22:51:58.884403
though-d49d2637,raychen@smith-gonzalez.net,us-east-1a,False,,False,2024-08-15T22:51:58.884912
shake-822c48fd,angeladawson@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-266-days"", ""action"": ""Delete"", ""days_after_creation"": 266}]}",False,2023-12-27T22:51:58.885243
large-6b3471fe,phoward@little.biz,us-east-1a,True,,False,2024-12-10T22:51:58.885632
model-5b1f9ea8,davismarie@robertson.info,us-east-1a,True,"{""rules"": [{""id"": ""expire-329-days"", ""action"": ""Delete"", ""days_after_creation"": 329}]}",False,2023-12-24T22:51:58.886332
subject-a5b03cf2,zturner@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-202-days"", ""action"": ""Delete"", ""days_after_creation"": 202}]}",False,2023-09-24T22:51:58.886559
director-3ed63c25,kristen07@rice-clayton.com,us-east-1a,True,,True,2023-02-03T22:51:58.886973
tell-693b0fa5,utodd@dougherty.org,us-west-2a,True,,False,2023-12-10T22:51:58.887574
