bucket_name,owner_principal,availability_zone,versioning_enabled,lifecycle_policy,audit_logging_enabled,created_at
Congress-40c24746,james02@frazier-stafford.net,us-east-1b,False,,False,2023-10-12T22:51:58.416203
force-a87fb8ea,bflores@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-343-days"", ""action"": ""Delete"", ""days_after_creation"": 343}]}",False,2025-07-23T22:51:58.416428
that-db6793cc,welchanthony@yahoo.com,us-east-1a,True,,False,2025-07-21T22:51:58.416682
program-d41ea1f3,michellelewis@gmail.com,us-east-1b,True,,True,2023-05-24T22:51:58.416930
military-a481a44c,yterry@brown.com,us-east-1a,False,,False,2024-04-30T22:51:58.417256
media-8dbcff42,smiththomas@welch-evans.org,us-east-1b,True,"{""rules"": [{""id"": ""expire-230-days"", ""action"": ""Delete"", ""days_after_creation"": 230}]}",False,2023-03-10T22:51:58.417831
technology-e8f79015,janet98@proctor.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-229-days"", ""action"": ""Delete"", ""days_after_creation"": 229}]}",True,2024-03-14T22:51:58.418349
effect-ca97e283,marydavidson@gmail.com,us-east-1a,False,,True,2024-12-11T22:51:58.418625
its-e982b097,natalie08@gmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-345-days"", ""action"": ""Delete"", ""days_after_creation"": 345}]}",False,2023-06-02T22:51:58.418802
not-d1ce15bf,perezbeth@gmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-52-days"", ""action"": ""Delete"", ""days_after_creation"": 52}]}",False,2024-04-15T22:51:58.419065
do-094cce8f,tyler01@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-107-days"", ""action"": ""Delete"", ""days_after_creation"": 107}]}",False,2025-08-04T22:51:58.419230
short-fbd038d7,michael14@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-266-days"", ""action"": ""Delete"", ""days_after_creation"": 266}]}",False,2023-04-19T22:51:58.419429
plant-50e90820,josephpaul@yahoo.com,us-east-1a,True,,False,2025-06-05T22:51:58.419685
become-141e8be9,nicole40@galloway-johnson.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-304-days"", ""action"": ""Delete"", ""days_after_creation"": 304}]}",True,2023-09-22T22:51:58.420116
hold-ca11611d,kimberlyherring@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-357-days"", ""action"": ""Delete"", ""days_after_creation"": 357}]}",False,2023-02-10T22:51:58.420435
big-3ee5c742,tiffany23@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-335-days"", ""action"": ""Delete"", ""days_after_creation"": 335}]}",False,2023-06-20T22:51:58.420582
pattern-7858d8f7,munozjoseph@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-159-days"", ""action"": ""Delete"", ""days_after_creation"": 159}]}",True,2025-01-29T22:51:58.420910
realize-1d1bd38c,rhonda84@gmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-164-days"", ""action"": ""Delete"", ""days_after_creation"": 164}]}",True,2023-08-05T22:51:58.421157
participant-03d540af,amywilliams@shepherd.org,us-east-1a,True,,False,2024-02-25T22:51:58.421935
onto-07ec9aaa,jillian38@preston.net,us-east-1b,True,,False,2025-01-24T22:51:58.422569
best-3fd49422,daniel64@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-245-days"", ""action"": ""Delete"", ""days_after_creation"": 245}]}",False,2024-09-25T22:51:58.422733
wide-3c01fc20,johnhart@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-148-days"", ""action"": ""Delete"", ""days_after_creation"": 148}]}",False,2023-12-10T22:51:58.423079
base-1584d875,jason22@smith-kelly.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-240-days"", ""action"": ""Delete"", ""days_after_creation"": 240}]}",True,2024-03-08T22:51:58.423452
rise-7e457633,michaelcohen@murray-colon.com,us-east-1b,True,,True,2023-03-21T22:51:58.423961
single-14e1f418,walshjeanette@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-265-days"", ""action"": ""Delete"", ""days_after_creation"": 265}]}",False,2024-04-11T22:51:58.424259
report-f11f98f8,gford@gmail.com,us-west-2a,False,,True,2023-11-03T22:51:58.424427
but-540bb009,mjackson@hotmail.com,us-east-1a,True,,True,2024-11-16T22:51:58.424584
life-efa02403,charles26@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-277-days"", ""action"": ""Delete"", ""days_after_creation"": 277}]}",False,2024-11-17T22:51:58.424774
everybody-fe6f931f,cody39@watson.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-334-days"", ""action"": ""Delete"", ""days_after_creation"": 334}]}",True,2023-09-25T22:51:58.425064
successful-75b76504,justin28@decker.info,us-east-1b,True,"{""rules"": [{""id"": ""expire-84-days"", ""action"": ""Delete"", ""days_after_creation"": 84}]}",True,2024-06-30T22:51:58.425608
computer-f8c3d7b9,williamramirez@king.info,us-east-1b,False,"{""rules"": [{""id"": ""expire-293-days"", ""action"": ""Delete"", ""days_after_creation"": 293}]}",True,2025-03-31T22:51:58.426014
her-abc045e8,fsmall@gmail.com,us-east-1b,False,,True,2024-10-07T22:51:58.426352
each-9db557d4,wflores@hotmail.com,us-east-1a,True,,True,2023-01-02T22:51:58.426584
generation-1a28da02,murraychristopher@martinez.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-161-days"", ""action"": ""Delete"", ""days_after_creation"": 161}]}",True,2025-01-20T22:51:58.427012
save-bc27ff72,lhughes@yates.net,us-east-1b,True,,True,2022-12-13T22:51:58.427700
budget-1ca93eae,dmills@gmail.com,us-east-1a,False,,False,2023-11-26T22:51:58.427989
message-03978573,thall@yahoo.com,us-east-1a,True,,True,2023-08-31T22:51:58.428246
energy-38acc3e2,lisa43@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-169-days"", ""action"": ""Delete"", ""days_after_creation"": 169}]}",False,2023-11-29T22:51:58.428467
evening-d91688b1,apotter@gmail.com,us-west-2a,False,,False,2024-03-07T22:51:58.428777
control-011b4eca,wesleybrown@arnold.com,us-west-2a,True,,False,2024-05-29T22:51:58.429224
peace-ef85017c,connie23@gmail.com,us-east-1a,False,,False,2024-06-12T22:51:58.429563
difference-5184ef7c,josephpotts@hotmail.com,us-east-1b,False,,True,2023-05-14T22:51:58.429917
unit-5d0023c9,melissajoseph@gmail.com,us-west-2a,True,,False,2023-08-24T22:51:58.430237
just-bb207473,joshualee@gmail.com,us-east-1a,True,,False,2025-07-29T22:51:58.430487
we-a9185e3f,vbrock@lucas.biz,us-east-1a,True,,True,2023-05-28T22:51:58.430962
simple-91640790,burnskimberly@yahoo.com,us-west-2a,True,,True,2025-03-27T22:51:58.431232
eye-95e30874,meredith45@wolf-valentine.com,us-east-1a,True,,True,2023-09-20T22:51:58.431632
nothing-79b3b753,rogerscorey@harris-bailey.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-32-days"", ""action"": ""Delete"", ""days_after_creation"": 32}]}",False,2025-01-10T22:51:58.432096
quite-5a94f757,osimmons@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-302-days"", ""action"": ""Delete"", ""days_after_creation"": 302}]}",False,2023-03-31T22:51:58.432290
particular-0d6532eb,fostertina@wheeler.net,us-west-2a,False,,True,2023-04-20T22:51:58.432666
commercial-b949ab85,frenchrebecca@armstrong-roberts.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-183-days"", ""action"": ""Delete"", ""days_after_creation"": 183}]}",False,2024-10-12T22:51:58.433108
nearly-e65c1479,angela27@hotmail.com,us-east-1b,False,,True,2025-03-17T22:51:58.433241
line-862247c2,matthewmurphy@gmail.com,us-east-1a,True,,False,2023-06-25T22:51:58.433567
ok-d12d67c5,thomas27@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-180-days"", ""action"": ""Delete"", ""days_after_creation"": 180}]}",False,2024-10-02T22:51:58.433734
front-4dfd0993,boyerthomas@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-145-days"", ""action"": ""Delete"", ""days_after_creation"": 145}]}",False,2023-10-26T22:51:58.433971
sound-bd4766c5,julianfoster@benson.com,us-east-1b,True,,False,2023-12-27T22:51:58.434314
decide-4c3526d5,tmartin@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-180-days"", ""action"": ""Delete"", ""days_after_creation"": 180}]}",False,2024-11-18T22:51:58.434513
represent-b8adac24,bjames@gmail.com,us-west-2a,True,,False,2023-03-11T22:51:58.434688
analysis-fdf8a670,tanya26@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-66-days"", ""action"": ""Delete"", ""days_after_creation"": 66}]}",True,2023-06-24T22:51:58.434829
find-9d20c195,bkane@brown.info,us-east-1b,True,,False,2023-04-16T22:51:58.435305
give-fded3fed,roydana@smith-phelps.net,us-east-1a,False,,True,2023-07-30T22:51:58.435838
I-f219725c,sheilacharles@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-115-days"", ""action"": ""Delete"", ""days_after_creation"": 115}]}",False,2023-12-06T22:51:58.436091
recent-93a30e4e,christopher34@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-177-days"", ""action"": ""Delete"", ""days_after_creation"": 177}]}",True,2024-12-22T22:51:58.436231
play-f672ec2b,leonardtaylor@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-108-days"", ""action"": ""Delete"", ""days_after_creation"": 108}]}",False,2024-06-25T22:51:58.436463
from-500f414c,cholmes@gmail.com,us-west-2a,False,,True,2023-10-07T22:51:58.436621
her-7633b352,clarkantonio@vincent-castillo.info,us-west-2a,False,"{""rules"": [{""id"": ""expire-296-days"", ""action"": ""Delete"", ""days_after_creation"": 296}]}",True,2025-05-04T22:51:58.437076
when-5e2d4718,christinawilson@yahoo.com,us-east-1b,True,,False,2023-04-09T22:51:58.437342
police-13167cb3,wmoore@brady-phillips.info,us-east-1a,True,,True,2023-08-24T22:51:58.437757
than-42362b4d,longrandy@ferguson.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-245-days"", ""action"": ""Delete"", ""days_after_creation"": 245}]}",False,2025-06-11T22:51:58.438312
paper-10dcd250,collinskevin@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-252-days"", ""action"": ""Delete"", ""days_after_creation"": 252}]}",True,2024-12-31T22:51:58.438549
smile-c2039011,haleykirby@lopez.com,us-east-1a,True,,True,2024-11-21T22:51:58.439096
reveal-e7a79c24,fali@murillo-hernandez.com,us-east-1b,False,,True,2024-12-24T22:51:58.439474
tax-3847f520,vchapman@payne-griffin.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-364-days"", ""action"": ""Delete"", ""days_after_creation"": 364}]}",True,2024-01-02T22:51:58.439860
arrive-bc2633b0,mark86@mercer.info,us-east-1b,True,,False,2023-12-09T22:51:58.440129
reflect-1b7e7844,stacy23@washington-rice.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-244-days"", ""action"": ""Delete"", ""days_after_creation"": 244}]}",False,2024-07-09T22:51:58.440490
here-93bfadea,ycox@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-159-days"", ""action"": ""Delete"", ""days_after_creation"": 159}]}",True,2025-05-31T22:51:58.440667
later-b1e0cc20,susan16@evans-newton.com,us-east-1b,False,,True,2023-08-13T22:51:58.441014
do-ef5c0a6b,caleb87@daniels-roberts.org,us-east-1a,True,"{""rules"": [{""id"": ""expire-142-days"", ""action"": ""Delete"", ""days_after_creation"": 142}]}",False,2024-09-01T22:51:58.441402
war-cb044df5,frederick01@yahoo.com,us-west-2a,True,,True,2025-07-29T22:51:58.441541
thought-29bf1ece,bakerjamie@yahoo.com,us-east-1a,True,,True,2023-05-02T22:51:58.441814
medical-489a40e2,tiffanybrown@martinez.net,us-west-2a,True,"{""rules"": [{""id"": ""expire-115-days"", ""action"": ""Delete"", ""days_after_creation"": 115}]}",False,2025-06-10T22:51:58.442468
company-fee11191,joann14@mcbride.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-152-days"", ""action"": ""Delete"", ""days_after_creation"": 152}]}",True,2024-06-26T22:51:58.442983
which-ce281ae2,parkermelanie@yahoo.com,us-east-1b,True,,True,2023-11-06T22:51:58.443252
occur-50b479f7,johnsoto@yahoo.com,us-east-1a,False,,False,2025-03-04T22:51:58.443530
their-09bdeb82,hjones@frank.org,us-west-2a,False,,False,2023-06-09T22:51:58.443853
gun-36e59cbb,josephjames@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-130-days"", ""action"": ""Delete"", ""days_after_creation"": 130}]}",True,2023-01-23T22:51:58.444124
laugh-4ac7e67b,riveramichael@yahoo.com,us-west-2a,True,,False,2025-07-29T22:51:58.444406
charge-4d5a49b2,ryanhardy@larson.com,us-west-2a,False,,True,2024-07-30T22:51:58.444798
son-7248b8f9,ashley70@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-67-days"", ""action"": ""Delete"", ""days_after_creation"": 67}]}",True,2023-11-20T22:51:58.444963
account-9861ba7c,susanperez@yahoo.com,us-east-1b,True,,False,2024-08-22T22:51:58.445222
reduce-6dd3f5dc,brandon49@young-ayala.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-146-days"", ""action"": ""Delete"", ""days_after_creation"": 146}]}",False,2023-03-11T22:51:58.445661
know-ea9dfae6,millercarolyn@wall.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-110-days"", ""action"": ""Delete"", ""days_after_creation"": 110}]}",True,2025-01-07T22:51:58.446019
respond-b42f092e,francisco04@hotmail.com,us-west-2a,False,,True,2025-05-28T22:51:58.446157
cost-0f02f15a,sarah45@vance.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-328-days"", ""action"": ""Delete"", ""days_after_creation"": 328}]}",True,2023-02-22T22:51:58.446613
player-f8272870,colin31@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-185-days"", ""action"": ""Delete"", ""days_after_creation"": 185}]}",False,2023-09-23T22:51:58.446757
main-d55991a2,xmiller@gmail.com,us-east-1a,True,,False,2024-12-22T22:51:58.446917
service-eba7e974,jenniferromero@baker-west.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-161-days"", ""action"": ""Delete"", ""days_after_creation"": 161}]}",True,2025-01-20T22:51:58.447352
might-992187aa,amy15@hotmail.com,us-west-2a,True,,True,2024-01-18T22:51:58.447496
rest-b74bca20,brittneybutler@smith-patel.biz,us-west-2a,False,"{""rules"": [{""id"": ""expire-53-days"", ""action"": ""Delete"", ""days_after_creation"": 53}]}",False,2024-03-01T22:51:58.447933
opportunity-02453b2f,grayjessica@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-63-days"", ""action"": ""Delete"", ""days_after_creation"": 63}]}",True,2024-05-15T22:51:58.448171
movie-b7fe27b9,delgadochristopher@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-204-days"", ""action"": ""Delete"", ""days_after_creation"": 204}]}",False,2024-10-30T22:51:58.448401
entire-997d54a7,karenwilson@dennis.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-171-days"", ""action"": ""Delete"", ""days_after_creation"": 171}]}",True,2024-04-08T22:51:58.448958
ready-6938f288,natalierodriguez@hughes-ross.com,us-east-1a,False,,False,2022-12-11T22:51:58.449437
house-52311ff8,brooksmichele@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-285-days"", ""action"": ""Delete"", ""days_after_creation"": 285}]}",True,2023-05-01T22:51:58.449713
step-81171945,haleyjohnson@jones.biz,us-east-1a,False,"{""rules"": [{""id"": ""expire-31-days"", ""action"": ""Delete"", ""days_after_creation"": 31}]}",False,2022-11-25T22:51:58.450268
newspaper-37115654,peterskatrina@yahoo.com,us-west-2a,False,,True,2023-09-15T22:51:58.450494
task-4ed84fe2,suzanne16@shepard-lam.com,us-west-2a,False,,False,2023-12-30T22:51:58.450907
into-1d4feb6e,nathan89@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-230-days"", ""action"": ""Delete"", ""days_after_creation"": 230}]}",True,2025-07-30T22:51:58.451059
wear-7eddbcd3,robert49@jackson.biz,us-east-1b,False,,True,2023-08-05T22:51:58.451297
war-1317b535,hudsonangela@martinez.net,us-east-1a,False,,False,2023-01-30T22:51:58.451826
leader-88fd84e6,brian18@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-316-days"", ""action"": ""Delete"", ""days_after_creation"": 316}]}",False,2025-07-26T22:51:58.451975
time-30b21cd1,howard73@hotmail.com,us-east-1b,False,,False,2025-02-07T22:51:58.452102
former-ed1163b5,asanchez@yahoo.com,us-east-1b,True,,True,2023-06-10T22:51:58.452255
tell-f1a52e5e,ashleyyang@jones.net,us-east-1a,False,"{""rules"": [{""id"": ""expire-179-days"", ""action"": ""Delete"", ""days_after_creation"": 179}]}",False,2022-11-18T22:51:58.452792
later-764e9f8a,stephenstheresa@dean-floyd.com,us-east-1a,True,,True,2023-09-30T22:51:58.453642
school-7ac341f2,ghines@long.com,us-west-2a,False,,False,2024-01-07T22:51:58.454170
example-9f9ff0f9,davidfoley@hotmail.com,us-east-1b,True,,False,2024-10-06T22:51:58.454465
usually-a88b5770,bettygoodwin@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-193-days"", ""action"": ""Delete"", ""days_after_creation"": 193}]}",False,2023-04-18T22:51:58.454748
take-becd13e9,cynthia90@collins.net,us-east-1a,False,"{""rules"": [{""id"": ""expire-142-days"", ""action"": ""Delete"", ""days_after_creation"": 142}]}",False,2024-10-16T22:51:58.455040
happen-1dd8b861,doughertytammy@beasley-graham.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-36-days"", ""action"": ""Delete"", ""days_after_creation"": 36}]}",False,2024-09-23T22:51:58.455530
color-bb926f5e,lkeller@yahoo.com,us-west-2a,False,,False,2024-05-15T22:51:58.455727
ready-55d8ac82,qjimenez@banks-griffin.org,us-east-1a,False,,True,2022-12-30T22:51:58.456097
son-926f775e,angela27@cole-long.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-265-days"", ""action"": ""Delete"", ""days_after_creation"": 265}]}",False,2024-05-01T22:51:58.456491
buy-284408cd,holtmargaret@gardner.info,us-east-1a,False,"{""rules"": [{""id"": ""expire-261-days"", ""action"": ""Delete"", ""days_after_creation"": 261}]}",True,2022-12-16T22:51:58.457081
statement-b3a0aac7,benjamin98@yahoo.com,us-east-1a,True,,False,2023-04-19T22:51:58.457405
finish-fc816448,brownwilliam@cooper.info,us-east-1b,True,,True,2024-01-16T22:51:58.458025
choose-55325918,timothybryant@arellano.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-184-days"", ""action"": ""Delete"", ""days_after_creation"": 184}]}",False,2024-04-23T22:51:58.458393
alone-07ac9a39,christopher66@burgess.info,us-east-1b,False,"{""rules"": [{""id"": ""expire-162-days"", ""action"": ""Delete"", ""days_after_creation"": 162}]}",False,2024-04-28T22:51:58.458676
special-35a5bf69,john36@gmail.com,us-east-1a,True,,False,2025-02-13T22:51:58.458815
store-83ea0e03,mark66@gmail.com,us-west-2a,True,,True,2023-04-11T22:51:58.458960
according-3c68cc7b,emilyray@gmail.com,us-east-1b,True,,False,2023-10-15T22:51:58.459187
phone-866551dc,keykimberly@harris.org,us-east-1b,False,,False,2023-08-15T22:51:58.459738
agreement-53f37425,williamsanna@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-348-days"", ""action"": ""Delete"", ""days_after_creation"": 348}]}",False,2023-12-17T22:51:58.459998
nation-f93d37f7,frenchdeborah@smith.info,us-west-2a,True,,True,2024-10-12T22:51:58.460558
ago-cf135eb2,idaniels@harris-white.net,us-west-2a,True,,False,2023-07-04T22:51:58.460955
meeting-11eee9e8,okeller@ramos-johnson.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-270-days"", ""action"": ""Delete"", ""days_after_creation"": 270}]}",False,2025-05-05T22:51:58.461400
five-f75bd3f9,nicolejohnson@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-259-days"", ""action"": ""Delete"", ""days_after_creation"": 259}]}",True,2023-10-27T22:51:58.462023
whole-161cc28a,powellwyatt@smith.info,us-east-1a,True,,False,2023-09-04T22:51:58.462787
yes-70de26cc,paige34@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-195-days"", ""action"": ""Delete"", ""days_after_creation"": 195}]}",True,2024-02-13T22:51:58.463094
use-f33c2bba,mitchelljason@hill.info,us-east-1b,True,"{""rules"": [{""id"": ""expire-268-days"", ""action"": ""Delete"", ""days_after_creation"": 268}]}",False,2022-12-03T22:51:58.463831
onto-429956fb,carrie66@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-217-days"", ""action"": ""Delete"", ""days_after_creation"": 217}]}",True,2024-11-06T22:51:58.464114
idea-bffc6dd2,kevin38@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-131-days"", ""action"": ""Delete"", ""days_after_creation"": 131}]}",True,2024-04-14T22:51:58.464374
list-e0049e73,jason70@edwards-thompson.info,us-east-1b,False,"{""rules"": [{""id"": ""expire-332-days"", ""action"": ""Delete"", ""days_after_creation"": 332}]}",True,2024-11-26T22:51:58.465057
picture-6ce55a12,reidsarah@deleon.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-268-days"", ""action"": ""Delete"", ""days_after_creation"": 268}]}",False,2025-06-21T22:51:58.466097
carry-d14e1ebc,williamsonlisa@pittman.com,us-east-1a,True,,False,2025-04-22T22:51:58.466498
concern-21f69e79,debra57@frank-phillips.info,us-east-1a,False,,True,2023-09-15T22:51:58.466867
pick-8be35776,jennifer60@nichols.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-160-days"", ""action"": ""Delete"", ""days_after_creation"": 160}]}",False,2023-06-04T22:51:58.467155
himself-e0f34933,rebecca60@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-257-days"", ""action"": ""Delete"", ""days_after_creation"": 257}]}",False,2023-12-02T22:51:58.467334
available-36998723,lance06@yahoo.com,us-west-2a,True,,True,2025-06-01T22:51:58.467510
investment-e2ae169e,trevorjones@hotmail.com,us-east-1b,True,,False,2023-11-20T22:51:58.467824
discuss-94a2a312,mary58@russell.info,us-east-1b,False,,True,2024-07-14T22:51:58.468230
thousand-157d1222,nward@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-266-days"", ""action"": ""Delete"", ""days_after_creation"": 266}]}",True,2025-02-02T22:51:58.468540
film-98bda417,swade@hotmail.com,us-east-1a,True,,True,2024-07-25T22:51:58.468750
glass-f3ebfc85,obarrett@galloway.com,us-east-1b,False,,False,2023-08-31T22:51:58.469066
husband-1d5fee72,smithjames@delacruz-rodgers.info,us-east-1a,True,"{""rules"": [{""id"": ""expire-355-days"", ""action"": ""Delete"", ""days_after_creation"": 355}]}",True,2024-12-07T22:51:58.469714
receive-7576896a,vevans@long-wyatt.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-305-days"", ""action"": ""Delete"", ""days_after_creation"": 305}]}",True,2023-12-13T22:51:58.470124
suggest-a4f71ffd,nicholassellers@yahoo.com,us-east-1a,True,,True,2023-06-06T22:51:58.470635
