bucket_name,owner_principal,availability_zone,versioning_enabled,lifecycle_policy,audit_logging_enabled,created_at
example-9e63562d,davidmartinez@jackson.com,us-west-2a,False,,False,2024-03-04T22:52:01.269608
sport-56f5772b,mark25@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-203-days"", ""action"": ""Delete"", ""days_after_creation"": 203}]}",False,2023-05-11T22:52:01.269776
store-2ca91a80,jensenmargaret@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-326-days"", ""action"": ""Delete"", ""days_after_creation"": 326}]}",False,2022-12-28T22:52:01.270058
indicate-e1d81892,mramirez@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-91-days"", ""action"": ""Delete"", ""days_after_creation"": 91}]}",False,2025-05-30T22:52:01.270264
or-01fd84ca,jennifer21@hotmail.com,us-east-1b,False,,True,2024-04-08T22:52:01.270397
exactly-f3fc6093,kreed@crane.net,us-west-2a,False,"{""rules"": [{""id"": ""expire-345-days"", ""action"": ""Delete"", ""days_after_creation"": 345}]}",False,2024-12-20T22:52:01.270909
phone-3b81c205,lwilliams@adams.org,us-east-1b,False,"{""rules"": [{""id"": ""expire-245-days"", ""action"": ""Delete"", ""days_after_creation"": 245}]}",False,2023-02-10T22:52:01.271465
since-a73aef48,sean83@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-218-days"", ""action"": ""Delete"", ""days_after_creation"": 218}]}",False,2025-06-12T22:52:01.271635
move-f0da1fe6,snyderhayley@gmail.com,us-east-1a,False,,True,2025-01-28T22:52:01.271869
memory-83330f04,ashleymcgee@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-182-days"", ""action"": ""Delete"", ""days_after_creation"": 182}]}",True,2025-01-19T22:52:01.272144
would-a6b478cb,danielszachary@yahoo.com,us-east-1a,False,,False,2025-02-27T22:52:01.272378
model-0546c7e6,margaretruiz@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-335-days"", ""action"": ""Delete"", ""days_after_creation"": 335}]}",False,2024-07-06T22:52:01.272619
perform-aec965a8,ronaldnavarro@morris.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-323-days"", ""action"": ""Delete"", ""days_after_creation"": 323}]}",True,2023-11-18T22:52:01.273292
both-ce896f9e,karla51@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-84-days"", ""action"": ""Delete"", ""days_after_creation"": 84}]}",True,2024-04-30T22:52:01.273625
ever-204a1be9,nsantana@gmail.com,us-east-1a,True,,True,2024-06-10T22:52:01.273873
property-77f5b9de,keithrios@harrison.com,us-east-1a,True,,True,2023-06-16T22:52:01.274520
answer-9b95e297,michael08@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-115-days"", ""action"": ""Delete"", ""days_after_creation"": 115}]}",True,2024-04-12T22:52:01.274714
budget-8bceea60,mark33@walker.com,us-west-2a,False,,True,2023-08-01T22:52:01.275218
thing-2fb8b34b,amberherrera@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-132-days"", ""action"": ""Delete"", ""days_after_creation"": 132}]}",True,2023-12-29T22:52:01.275488
above-6fb44b0a,wendy69@banks.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-173-days"", ""action"": ""Delete"", ""days_after_creation"": 173}]}",False,2024-10-08T22:52:01.275809
image-f0e3a519,klopez@strong.org,us-east-1b,True,"{""rules"": [{""id"": ""expire-153-days"", ""action"": ""Delete"", ""days_after_creation"": 153}]}",False,2024-01-21T22:52:01.276161
case-b5591926,daviddudley@yahoo.com,us-east-1a,False,,True,2024-08-20T22:52:01.276498
brother-6656a3ad,xramos@brown.org,us-east-1b,False,,True,2023-02-08T22:52:01.276792
why-01349d61,vlopez@williams-norris.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-225-days"", ""action"": ""Delete"", ""days_after_creation"": 225}]}",False,2024-09-16T22:52:01.277170
area-2e1080e2,kenneth50@bell-levy.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-340-days"", ""action"": ""Delete"", ""days_after_creation"": 340}]}",False,2023-04-25T22:52:01.277682
food-4b0aa046,xhernandez@gmail.com,us-west-2a,False,,False,2025-06-07T22:52:01.277901
rather-4e6d76a6,smithjames@hotmail.com,us-east-1a,False,,True,2024-05-21T22:52:01.278159
process-bca98537,cevans@thompson.com,us-west-2a,False,,False,2024-07-11T22:52:01.278442
must-0f82d5fa,nfernandez@taylor.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-311-days"", ""action"": ""Delete"", ""days_after_creation"": 311}]}",True,2024-04-29T22:52:01.278938
field-43780655,valerie58@gmail.com,us-west-2a,True,,True,2024-08-05T22:52:01.279076
process-8877ea7b,robert52@leon.biz,us-west-2a,False,"{""rules"": [{""id"": ""expire-72-days"", ""action"": ""Delete"", ""days_after_creation"": 72}]}",False,2025-03-04T22:52:01.279353
as-b0d7f88d,vacosta@baker.com,us-east-1b,False,,False,2024-04-03T22:52:01.279658
letter-47ded568,pmiller@davis-johnson.net,us-east-1b,False,,True,2025-04-08T22:52:01.280050
condition-f9a19484,xharrington@potter-ramos.org,us-east-1a,True,,False,2025-03-14T22:52:01.280475
road-e8b9d7c9,teresa03@yahoo.com,us-west-2a,True,,False,2023-10-29T22:52:01.280623
election-faf4999e,markanderson@anderson.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-93-days"", ""action"": ""Delete"", ""days_after_creation"": 93}]}",True,2023-02-07T22:52:01.281222
range-5d37ec7a,perezpatricia@richardson.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-159-days"", ""action"": ""Delete"", ""days_after_creation"": 159}]}",False,2024-06-15T22:52:01.281666
benefit-43a23d40,adam26@wilcox.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-62-days"", ""action"": ""Delete"", ""days_after_creation"": 62}]}",True,2025-06-04T22:52:01.282142
future-f049c094,juananderson@chan-wu.com,us-west-2a,True,,False,2023-09-24T22:52:01.282697
everyone-74ef2e31,kduffy@gmail.com,us-east-1a,True,,True,2023-07-23T22:52:01.282917
project-8fdfbe43,reginalarsen@davis.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-76-days"", ""action"": ""Delete"", ""days_after_creation"": 76}]}",False,2023-03-11T22:52:01.283299
north-45b8be28,underwoodjessica@francis.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-182-days"", ""action"": ""Delete"", ""days_after_creation"": 182}]}",False,2024-09-05T22:52:01.283718
make-93334892,matthew90@acevedo.biz,us-west-2a,True,,False,2023-05-29T22:52:01.283977
itself-64e023ef,ufowler@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-358-days"", ""action"": ""Delete"", ""days_after_creation"": 358}]}",False,2025-01-03T22:52:01.284168
grow-42fbe3e0,briannapeterson@lynch-rose.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-284-days"", ""action"": ""Delete"", ""days_after_creation"": 284}]}",True,2025-01-18T22:52:01.284709
rich-47edfb99,fwebb@jimenez.net,us-east-1a,True,,True,2025-01-08T22:52:01.285030
maybe-1f30f82a,qwilson@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-189-days"", ""action"": ""Delete"", ""days_after_creation"": 189}]}",True,2025-06-13T22:52:01.285202
spring-1cb001c1,davidharris@chapman.net,us-east-1a,True,,True,2023-12-13T22:52:01.285775
his-e7d16d68,jeremy47@hicks.info,us-west-2a,False,,True,2024-08-22T22:52:01.286089
support-cb55e28f,umckinney@boyer-wright.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-313-days"", ""action"": ""Delete"", ""days_after_creation"": 313}]}",True,2023-12-24T22:52:01.286577
federal-e21d4db7,brandi38@simpson-brooks.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-71-days"", ""action"": ""Delete"", ""days_after_creation"": 71}]}",True,2023-11-27T22:52:01.287037
animal-e71eba41,lisalamb@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-336-days"", ""action"": ""Delete"", ""days_after_creation"": 336}]}",False,2023-08-29T22:52:01.287309
either-7d78a06d,isaac03@black-parker.org,us-east-1b,True,"{""rules"": [{""id"": ""expire-220-days"", ""action"": ""Delete"", ""days_after_creation"": 220}]}",False,2023-01-27T22:52:01.287724
ever-db3e2bf5,sawyeralexandra@hotmail.com,us-east-1a,False,,True,2024-12-25T22:52:01.288116
collection-92eb3eb6,zhangtara@lewis.org,us-east-1b,False,,True,2023-10-13T22:52:01.288558
easy-b6e806a4,yfloyd@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-183-days"", ""action"": ""Delete"", ""days_after_creation"": 183}]}",True,2024-12-23T22:52:01.288816
note-de07329b,angela54@gmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-275-days"", ""action"": ""Delete"", ""days_after_creation"": 275}]}",False,2024-09-25T22:52:01.288990
answer-d88f64a7,albertbaker@jackson-webb.org,us-east-1a,False,,True,2024-01-06T22:52:01.289564
night-649a8429,kellyjohnson@rodriguez.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-198-days"", ""action"": ""Delete"", ""days_after_creation"": 198}]}",False,2023-03-26T22:52:01.290213
civil-97b308ae,evan79@sandoval-obrien.info,us-east-1b,True,"{""rules"": [{""id"": ""expire-82-days"", ""action"": ""Delete"", ""days_after_creation"": 82}]}",True,2024-08-23T22:52:01.290619
agency-e72fcecc,wmyers@reynolds-thompson.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-235-days"", ""action"": ""Delete"", ""days_after_creation"": 235}]}",False,2024-08-04T22:52:01.291101
race-9c43dadb,ihudson@hotmail.com,us-east-1b,False,,True,2023-11-10T22:52:01.291290
almost-1f6128db,richardmorgan@gmail.com,us-west-2a,False,,False,2024-07-10T22:52:01.291533
treatment-fdbfe0a2,jsanchez@hotmail.com,us-west-2a,False,,True,2025-06-12T22:52:01.291731
audience-d8869be6,nwade@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-270-days"", ""action"": ""Delete"", ""days_after_creation"": 270}]}",False,2025-01-01T22:52:01.291946
most-74c84a39,onichols@carroll.net,us-east-1a,True,"{""rules"": [{""id"": ""expire-65-days"", ""action"": ""Delete"", ""days_after_creation"": 65}]}",True,2024-06-12T22:52:01.292527
performance-ea0c28df,cooperbrian@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-178-days"", ""action"": ""Delete"", ""days_after_creation"": 178}]}",False,2024-11-23T22:52:01.292846
think-7ef987ca,wbass@mcdaniel.org,us-east-1b,False,"{""rules"": [{""id"": ""expire-286-days"", ""action"": ""Delete"", ""days_after_creation"": 286}]}",False,2025-01-26T22:52:01.293215
size-0b69e7a7,markpope@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-77-days"", ""action"": ""Delete"", ""days_after_creation"": 77}]}",False,2023-01-17T22:52:01.293512
company-ac4d5c7d,hwilliams@vazquez.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-104-days"", ""action"": ""Delete"", ""days_after_creation"": 104}]}",True,2023-03-20T22:52:01.294037
artist-217d08ff,tom65@farmer.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-195-days"", ""action"": ""Delete"", ""days_after_creation"": 195}]}",False,2025-01-24T22:52:01.294559
trip-81848186,morrisrhonda@myers.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-223-days"", ""action"": ""Delete"", ""days_after_creation"": 223}]}",False,2024-02-10T22:52:01.294981
network-a1da5a28,oingram@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-307-days"", ""action"": ""Delete"", ""days_after_creation"": 307}]}",False,2024-12-01T22:52:01.295228
beyond-f48972aa,andrenelson@hotmail.com,us-east-1b,False,,False,2024-03-13T22:52:01.295481
reality-a2e29f48,thomas37@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-319-days"", ""action"": ""Delete"", ""days_after_creation"": 319}]}",False,2025-02-23T22:52:01.295654
expert-01ac4524,scottlacey@johnson.biz,us-west-2a,False,,True,2023-04-15T22:52:01.296013
stop-3e8e4765,boothjennifer@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-226-days"", ""action"": ""Delete"", ""days_after_creation"": 226}]}",True,2024-11-24T22:52:01.296287
everyone-3dfff0f3,qsparks@adams.com,us-west-2a,True,,True,2024-11-08T22:52:01.296583
view-67d646ad,dawnkelly@escobar-riley.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-77-days"", ""action"": ""Delete"", ""days_after_creation"": 77}]}",True,2025-07-10T22:52:01.297067
parent-3d3cb940,davidbarnes@yahoo.com,us-east-1a,True,,False,2025-07-22T22:52:01.297350
fish-40227ce3,shelbykelly@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-363-days"", ""action"": ""Delete"", ""days_after_creation"": 363}]}",True,2023-05-11T22:52:01.297651
meet-ab93d7ca,colinpotter@estes-taylor.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-206-days"", ""action"": ""Delete"", ""days_after_creation"": 206}]}",False,2023-10-01T22:52:01.298133
agreement-e54f9426,brittany57@hardin.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-173-days"", ""action"": ""Delete"", ""days_after_creation"": 173}]}",False,2024-10-06T22:52:01.298407
water-3793c50a,mcclurestephanie@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-35-days"", ""action"": ""Delete"", ""days_after_creation"": 35}]}",False,2023-05-06T22:52:01.298695
couple-d11f53d8,desiree02@walsh.com,us-east-1a,False,,False,2024-10-30T22:52:01.299163
carry-4d371d00,sullivanaaron@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-297-days"", ""action"": ""Delete"", ""days_after_creation"": 297}]}",False,2025-01-28T22:52:01.299418
choice-7df454ec,jbarker@watson-hernandez.com,us-east-1a,False,,False,2022-11-23T22:52:01.299830
energy-a553ef2b,ronald91@yahoo.com,us-east-1b,True,,False,2024-07-23T22:52:01.299987
difficult-bc1ac106,jray@baker.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-334-days"", ""action"": ""Delete"", ""days_after_creation"": 334}]}",False,2024-02-26T22:52:01.300290
girl-1d3ff60d,sanchezcarl@hall.com,us-east-1a,False,,True,2024-07-03T22:52:01.300880
edge-23c1e2ba,kellywall@yahoo.com,us-west-2a,False,,False,2024-04-10T22:52:01.301474
itself-3ad10f5c,fischerhannah@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-148-days"", ""action"": ""Delete"", ""days_after_creation"": 148}]}",True,2025-05-20T22:52:01.301839
man-4ba56d9e,georgefuentes@yahoo.com,us-west-2a,False,,True,2024-01-04T22:52:01.302147
way-f5333a00,emma05@anderson-mccall.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-89-days"", ""action"": ""Delete"", ""days_after_creation"": 89}]}",False,2024-04-21T22:52:01.302567
force-dad405c1,etran@yahoo.com,us-east-1a,False,,True,2024-04-17T22:52:01.302794
some-8e968631,badams@wilson.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-120-days"", ""action"": ""Delete"", ""days_after_creation"": 120}]}",True,2023-02-15T22:52:01.303409
television-38af4913,kimberly16@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-163-days"", ""action"": ""Delete"", ""days_after_creation"": 163}]}",True,2024-10-19T22:52:01.303590
movie-09152a16,twilliams@russo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-358-days"", ""action"": ""Delete"", ""days_after_creation"": 358}]}",True,2025-01-04T22:52:01.303935
source-2bccd435,shelly40@simpson.com,us-east-1a,False,,False,2024-03-20T22:52:01.304503
truth-bf654966,gambletimothy@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-182-days"", ""action"": ""Delete"", ""days_after_creation"": 182}]}",True,2023-10-21T22:52:01.304815
air-8baeb9b5,shannon77@haney.org,us-east-1a,True,,False,2024-04-05T22:52:01.305099
sign-e8f15a44,michelemartin@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-305-days"", ""action"": ""Delete"", ""days_after_creation"": 305}]}",True,2024-02-09T22:52:01.305449
seek-bdc6f01a,christopher91@yahoo.com,us-east-1b,True,,False,2023-02-27T22:52:01.305610
laugh-daf0fdc0,williamweber@ryan.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-53-days"", ""action"": ""Delete"", ""days_after_creation"": 53}]}",False,2024-07-04T22:52:01.306221
action-35d77b53,xlambert@carson-moreno.net,us-west-2a,False,"{""rules"": [{""id"": ""expire-229-days"", ""action"": ""Delete"", ""days_after_creation"": 229}]}",False,2024-07-07T22:52:01.306681
another-a0f0daeb,vaughnsabrina@watson.com,us-east-1b,False,,True,2023-06-25T22:52:01.307298
any-b58d1729,gregory36@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-193-days"", ""action"": ""Delete"", ""days_after_creation"": 193}]}",False,2023-11-22T22:52:01.307489
there-7ceff4ff,gflores@bryant-bolton.com,us-west-2a,False,,False,2023-01-23T22:52:01.307956
town-b8f5826b,christopher42@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-296-days"", ""action"": ""Delete"", ""days_after_creation"": 296}]}",True,2025-04-01T22:52:01.308160
note-d6e6074a,kelly34@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-98-days"", ""action"": ""Delete"", ""days_after_creation"": 98}]}",True,2024-07-11T22:52:01.308328
lose-3000c1db,dannyprice@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-84-days"", ""action"": ""Delete"", ""days_after_creation"": 84}]}",True,2024-02-13T22:52:01.308619
box-f68de1e1,eric18@gmail.com,us-east-1b,False,,False,2023-01-01T22:52:01.308775
enter-b3092785,marshallkrystal@hines.info,us-east-1b,True,"{""rules"": [{""id"": ""expire-127-days"", ""action"": ""Delete"", ""days_after_creation"": 127}]}",True,2024-06-09T22:52:01.309473
happen-d9fb08cc,whenderson@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-85-days"", ""action"": ""Delete"", ""days_after_creation"": 85}]}",False,2024-03-12T22:52:01.309710
conference-66351665,iguzman@rice-white.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-329-days"", ""action"": ""Delete"", ""days_after_creation"": 329}]}",False,2024-04-21T22:52:01.310264
edge-17b91f45,joseph97@wright.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-191-days"", ""action"": ""Delete"", ""days_after_creation"": 191}]}",True,2023-02-20T22:52:01.310641
enjoy-d25cde9a,kathryn91@gmail.com,us-east-1a,False,,False,2023-11-30T22:52:01.310823
throw-5a12ee1e,hoffmanolivia@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-106-days"", ""action"": ""Delete"", ""days_after_creation"": 106}]}",True,2025-04-26T22:52:01.311097
share-8d045dc6,uwilson@gmail.com,us-east-1b,False,,False,2024-01-20T22:52:01.311312
support-ec3fd8cd,megannguyen@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-45-days"", ""action"": ""Delete"", ""days_after_creation"": 45}]}",True,2023-11-03T22:52:01.311623
important-25f7d8dd,dmorton@yahoo.com,us-east-1a,True,,False,2023-05-17T22:52:01.311821
yard-309ad8fc,amy46@gmail.com,us-east-1a,False,,True,2023-02-04T22:52:01.311980
stock-d4646ad8,ramirezjeffrey@hotmail.com,us-east-1a,False,,True,2025-01-19T22:52:01.312218
law-926b90d9,hullalexander@hotmail.com,us-east-1a,False,,True,2023-07-09T22:52:01.312663
bill-2493ee6f,sarakelley@myers.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-198-days"", ""action"": ""Delete"", ""days_after_creation"": 198}]}",False,2025-04-19T22:52:01.313495
practice-4d89a62c,chavezwilliam@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-296-days"", ""action"": ""Delete"", ""days_after_creation"": 296}]}",True,2025-01-21T22:52:01.313816
when-ed073871,melissa13@harvey.info,us-west-2a,False,"{""rules"": [{""id"": ""expire-339-days"", ""action"": ""Delete"", ""days_after_creation"": 339}]}",True,2024-02-14T22:52:01.314128
magazine-2a28b05a,clarksamantha@wright.com,us-east-1b,False,,False,2023-07-05T22:52:01.314480
fight-20b8ada4,pauljordan@leblanc.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-218-days"", ""action"": ""Delete"", ""days_after_creation"": 218}]}",True,2023-08-28T22:52:01.314888
eight-ba86f215,robertsalison@yahoo.com,us-east-1b,False,,True,2024-12-03T22:52:01.315344
too-520bc898,pschroeder@lawrence-davis.com,us-west-2a,True,,True,2023-01-26T22:52:01.315909
success-afbd4d08,kayla14@blake.net,us-west-2a,True,,False,2025-01-27T22:52:01.316265
civil-40db9bed,carpenterrobin@edwards-mccoy.com,us-east-1b,True,,False,2024-10-15T22:52:01.316838
through-d30f9072,nroberts@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-197-days"", ""action"": ""Delete"", ""days_after_creation"": 197}]}",True,2024-07-09T22:52:01.317088
public-1fdaa4de,gerald84@spence.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-187-days"", ""action"": ""Delete"", ""days_after_creation"": 187}]}",True,2023-02-28T22:52:01.317512
perform-0db9adc5,markbrennan@hotmail.com,us-west-2a,False,,True,2023-09-18T22:52:01.317812
watch-a7c481aa,william72@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-314-days"", ""action"": ""Delete"", ""days_after_creation"": 314}]}",False,2022-11-18T22:52:01.318013
through-a7574510,lisadeleon@davis-dunn.net,us-west-2a,True,,False,2025-04-12T22:52:01.318576
debate-640a8c55,brian27@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-154-days"", ""action"": ""Delete"", ""days_after_creation"": 154}]}",False,2022-12-02T22:52:01.318751
half-019954f9,heidileonard@joseph.com,us-west-2a,False,,True,2024-11-29T22:52:01.319486
man-8c1c56ff,mosleyjerry@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-201-days"", ""action"": ""Delete"", ""days_after_creation"": 201}]}",False,2023-04-25T22:52:01.319779
role-9d4d9c1e,brownjohn@pugh-randolph.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-249-days"", ""action"": ""Delete"", ""days_after_creation"": 249}]}",False,2025-04-17T22:52:01.320357
drop-95fe0463,steven25@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-355-days"", ""action"": ""Delete"", ""days_after_creation"": 355}]}",False,2024-10-12T22:52:01.320541
instead-6983fd56,elizabeth37@reed.com,us-east-1b,True,,False,2023-10-25T22:52:01.321084
than-bc667ccc,wstone@yahoo.com,us-east-1b,True,,False,2024-08-31T22:52:01.321283
kid-b1d41ed5,kevin22@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-245-days"", ""action"": ""Delete"", ""days_after_creation"": 245}]}",True,2025-04-21T22:52:01.321517
me-6091d34c,heidiroberts@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-280-days"", ""action"": ""Delete"", ""days_after_creation"": 280}]}",True,2024-03-16T22:52:01.321839
story-ca7d1549,kwallace@rivera.info,us-west-2a,True,,True,2024-01-28T22:52:01.322220
less-57ebd905,grahamsandra@montes.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-41-days"", ""action"": ""Delete"", ""days_after_creation"": 41}]}",True,2024-05-04T22:52:01.322620
opportunity-9fb880d3,davisspencer@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-143-days"", ""action"": ""Delete"", ""days_after_creation"": 143}]}",False,2025-07-16T22:52:01.322933
nice-e47eaa0e,kenneth82@richard.biz,us-east-1b,True,,False,2025-06-19T22:52:01.323479
return-e1fae559,seanquinn@reyes-reyes.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-232-days"", ""action"": ""Delete"", ""days_after_creation"": 232}]}",False,2023-11-18T22:52:01.324010
reflect-6bdc6e7d,amberconley@hotmail.com,us-east-1a,False,,False,2023-06-04T22:52:01.324317
