bucket_name,owner_principal,availability_zone,versioning_enabled,lifecycle_policy,audit_logging_enabled,created_at
increase-970f4a2a,brandyflores@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-62-days"", ""action"": ""Delete"", ""days_after_creation"": 62}]}",True,2024-05-14T22:51:58.205421
management-20387d59,greenmatthew@hotmail.com,us-west-2a,False,,True,2024-03-19T22:51:58.205739
build-53285b9c,moralesandrew@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-237-days"", ""action"": ""Delete"", ""days_after_creation"": 237}]}",True,2023-04-13T22:51:58.206073
number-fd51b462,delacruzjohn@thompson-malone.biz,us-east-1b,True,,False,2024-01-10T22:51:58.206619
oil-f393ef82,chad72@miller.com,us-east-1b,True,,False,2023-11-17T22:51:58.207153
player-3041f04f,slewis@hotmail.com,us-east-1b,True,,False,2023-06-25T22:51:58.207347
never-94df167f,erinking@schmidt.net,us-west-2a,False,,False,2025-05-29T22:51:58.207810
start-bab90f84,churst@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-221-days"", ""action"": ""Delete"", ""days_after_creation"": 221}]}",True,2023-04-19T22:51:58.208044
business-2a42fd3c,moorejennifer@garner.net,us-east-1a,True,"{""rules"": [{""id"": ""expire-184-days"", ""action"": ""Delete"", ""days_after_creation"": 184}]}",False,2025-07-06T22:51:58.208462
live-3f3ad5b2,cgomez@ellison-sanchez.com,us-east-1b,True,,False,2024-04-15T22:51:58.208962
room-a4cf073f,beckerrachel@hotmail.com,us-west-2a,True,,False,2024-12-20T22:51:58.209414
culture-1eb33a72,angelahensley@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-322-days"", ""action"": ""Delete"", ""days_after_creation"": 322}]}",True,2024-09-26T22:51:58.209731
along-0f24f609,sethharrison@hotmail.com,us-west-2a,True,,True,2024-11-24T22:51:58.210068
use-3e35c675,samueldixon@acosta.info,us-east-1a,False,,True,2023-04-19T22:51:58.210465
somebody-877c44b2,jennifergutierrez@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-145-days"", ""action"": ""Delete"", ""days_after_creation"": 145}]}",False,2023-11-07T22:51:58.210719
discover-4fb2d65e,debrawatson@aguilar.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-165-days"", ""action"": ""Delete"", ""days_after_creation"": 165}]}",True,2024-10-30T22:51:58.211095
customer-e1bc1e14,stephaniecline@hotmail.com,us-east-1a,False,,False,2024-08-24T22:51:58.211431
range-1c53fd44,james66@mendez.net,us-west-2a,True,"{""rules"": [{""id"": ""expire-254-days"", ""action"": ""Delete"", ""days_after_creation"": 254}]}",True,2024-12-16T22:51:58.211724
hold-2bae8dc5,courtneywalker@valencia.com,us-east-1b,True,,False,2023-07-03T22:51:58.212065
back-1cea634d,sarahbailey@fischer.com,us-west-2a,False,,False,2024-07-21T22:51:58.212759
speech-f3b24258,patricia25@yahoo.com,us-west-2a,True,,True,2024-04-02T22:51:58.213108
determine-ba0f1b25,justincox@stewart-powell.com,us-east-1a,False,,True,2024-11-10T22:51:58.213720
fish-850df27f,vmartin@ramsey.com,us-east-1a,False,,False,2025-04-18T22:51:58.214315
look-8989cce0,youngsandra@shepherd-stark.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-70-days"", ""action"": ""Delete"", ""days_after_creation"": 70}]}",True,2023-02-26T22:51:58.214858
new-5a06e4e6,morrisdavid@watts.info,us-west-2a,False,"{""rules"": [{""id"": ""expire-58-days"", ""action"": ""Delete"", ""days_after_creation"": 58}]}",True,2025-07-15T22:51:58.215611
us-37cc49cf,trevorgriffith@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-275-days"", ""action"": ""Delete"", ""days_after_creation"": 275}]}",True,2025-07-05T22:51:58.215904
town-47656dca,davisrobert@yahoo.com,us-east-1a,False,,True,2023-08-26T22:51:58.216198
build-b3339c8f,bridgeslisa@estrada-bass.org,us-east-1b,False,,True,2024-08-05T22:51:58.216725
direction-5b2522d6,arthur27@hotmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-137-days"", ""action"": ""Delete"", ""days_after_creation"": 137}]}",True,2025-07-20T22:51:58.216902
but-7ac63b30,cdavis@gmail.com,us-east-1b,True,,False,2023-11-21T22:51:58.217104
health-bc5c8172,davisjonathan@torres-hernandez.biz,us-east-1a,False,,True,2024-05-23T22:51:58.217816
age-5cee78ab,wsmith@hotmail.com,us-east-1b,False,,True,2024-07-13T22:51:58.218020
view-763c93df,kelleylauren@nelson-hill.biz,us-west-2a,False,"{""rules"": [{""id"": ""expire-191-days"", ""action"": ""Delete"", ""days_after_creation"": 191}]}",False,2022-12-11T22:51:58.218577
model-a14a72f7,cookrachel@mcfarland.biz,us-east-1a,False,"{""rules"": [{""id"": ""expire-190-days"", ""action"": ""Delete"", ""days_after_creation"": 190}]}",False,2025-04-02T22:51:58.219028
prepare-be16c023,michael92@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-181-days"", ""action"": ""Delete"", ""days_after_creation"": 181}]}",True,2023-05-12T22:51:58.219200
tend-21f986b8,michaelmatthew@schroeder.biz,us-east-1b,False,,False,2025-08-09T22:51:58.219889
early-77272774,ksmith@walker.biz,us-east-1b,False,"{""rules"": [{""id"": ""expire-100-days"", ""action"": ""Delete"", ""days_after_creation"": 100}]}",True,2023-02-21T22:51:58.220429
then-e89db891,parkerdavid@yahoo.com,us-east-1b,False,,False,2025-06-18T22:51:58.220685
fish-3bc85e7e,teresaoliver@hotmail.com,us-east-1a,False,,True,2024-06-24T22:51:58.221010
candidate-48a174d5,alexandermichael@knapp.com,us-west-2a,True,,True,2023-07-06T22:51:58.222202
a-3a8cfb4f,juliemontoya@roth.com,us-west-2a,False,,False,2024-09-28T22:51:58.223211
break-35ffcd72,craigarnold@kelly.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-360-days"", ""action"": ""Delete"", ""days_after_creation"": 360}]}",True,2024-10-18T22:51:58.224245
sound-47f4d489,paul15@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-237-days"", ""action"": ""Delete"", ""days_after_creation"": 237}]}",False,2023-04-26T22:51:58.224499
accept-552577e5,jennifer85@mccormick.net,us-east-1a,False,,True,2023-04-21T22:51:58.224840
effort-38dbf3f2,juan63@brooks.net,us-east-1a,True,"{""rules"": [{""id"": ""expire-338-days"", ""action"": ""Delete"", ""days_after_creation"": 338}]}",True,2023-05-01T22:51:58.225464
fund-eca9a796,jessica77@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-263-days"", ""action"": ""Delete"", ""days_after_creation"": 263}]}",True,2024-12-27T22:51:58.225664
about-8e809844,jordankatie@wilson-morgan.info,us-west-2a,False,,True,2022-12-25T22:51:58.226120
everything-5f1e040d,pbrown@mullins-li.net,us-west-2a,False,,True,2024-10-07T22:51:58.226489
house-ad3e3b06,beth17@morgan.com,us-east-1a,True,,True,2023-01-18T22:51:58.227139
site-fe67e735,ericnunez@wong.com,us-west-2a,False,,True,2023-02-09T22:51:58.227528
doctor-8ecc9544,ggomez@walsh.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-186-days"", ""action"": ""Delete"", ""days_after_creation"": 186}]}",True,2023-11-22T22:51:58.228061
clear-032ff54c,mitchellzachary@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-240-days"", ""action"": ""Delete"", ""days_after_creation"": 240}]}",True,2024-09-07T22:51:58.228335
up-11627128,baxtertyler@lee.com,us-east-1a,False,,False,2025-02-25T22:51:58.228901
reduce-2dd26e40,fitzgeraldapril@owens.com,us-east-1b,True,,False,2023-11-11T22:51:58.229418
president-71d18d26,benjaminhogan@perez.info,us-east-1b,True,,False,2024-12-20T22:51:58.230018
bed-20517dfb,berrykyle@stewart.com,us-east-1a,True,,False,2023-05-13T22:51:58.230491
even-4a7258d7,hoffmanandrew@romero-warner.com,us-east-1a,False,,True,2023-08-04T22:51:58.231033
card-14f04729,donnacoffey@yahoo.com,us-east-1b,True,,True,2022-11-26T22:51:58.231306
modern-b512a80c,hmiller@cook-lee.org,us-east-1b,False,"{""rules"": [{""id"": ""expire-143-days"", ""action"": ""Delete"", ""days_after_creation"": 143}]}",False,2024-03-17T22:51:58.231755
crime-5abda9e0,vwatson@colon.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-92-days"", ""action"": ""Delete"", ""days_after_creation"": 92}]}",True,2023-07-22T22:51:58.232126
record-e212b64f,stephanie01@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-341-days"", ""action"": ""Delete"", ""days_after_creation"": 341}]}",True,2023-02-01T22:51:58.232297
speak-49f47d13,haydengregory@franklin.org,us-west-2a,False,,False,2025-03-28T22:51:58.232686
form-c2b25546,uanderson@lee.biz,us-east-1a,True,"{""rules"": [{""id"": ""expire-123-days"", ""action"": ""Delete"", ""days_after_creation"": 123}]}",True,2024-12-20T22:51:58.233254
why-da9036e6,abigail57@sutton-rogers.com,us-east-1a,False,,True,2024-09-05T22:51:58.233806
base-51212712,jordanjustin@munoz-jones.org,us-east-1b,True,,True,2024-08-19T22:51:58.234345
ten-7f7cd9c4,baileybell@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-163-days"", ""action"": ""Delete"", ""days_after_creation"": 163}]}",True,2024-05-24T22:51:58.234621
always-d4228a16,hansondaniel@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-237-days"", ""action"": ""Delete"", ""days_after_creation"": 237}]}",False,2023-07-14T22:51:58.234903
rule-41946b44,npatrick@rivera.com,us-west-2a,False,,True,2024-12-11T22:51:58.235235
assume-1aeb93f3,thomasnicole@fischer-richardson.com,us-east-1b,True,,True,2024-02-17T22:51:58.235760
stay-c6677eb2,troyroberts@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-42-days"", ""action"": ""Delete"", ""days_after_creation"": 42}]}",True,2025-05-24T22:51:58.236223
than-b805906a,timothy65@lawson-mitchell.biz,us-east-1b,True,,False,2025-07-22T22:51:58.236660
why-f7535f26,rasmussenjames@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-278-days"", ""action"": ""Delete"", ""days_after_creation"": 278}]}",False,2024-12-23T22:51:58.236928
modern-1b3a4d1d,nicoletanner@gmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-199-days"", ""action"": ""Delete"", ""days_after_creation"": 199}]}",True,2024-01-03T22:51:58.237176
receive-d6a094ea,mullenkristina@warren-scott.org,us-east-1a,False,,True,2025-03-26T22:51:58.237784
attorney-f29c3b92,amarshall@hotmail.com,us-east-1a,True,,True,2023-08-05T22:51:58.237987
person-73c31cf1,david02@hotmail.com,us-east-1a,True,,True,2024-09-19T22:51:58.238122
by-91b3c500,riverageorge@salas.com,us-west-2a,True,,True,2023-10-05T22:51:58.238998
outside-71fb0490,paula03@smith-porter.info,us-east-1b,False,"{""rules"": [{""id"": ""expire-300-days"", ""action"": ""Delete"", ""days_after_creation"": 300}]}",True,2023-03-15T22:51:58.239593
create-9755961b,amyjenkins@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-329-days"", ""action"": ""Delete"", ""days_after_creation"": 329}]}",False,2024-01-18T22:51:58.240062
behavior-a014ed81,carrolljason@hotmail.com,us-west-2a,False,,False,2024-07-13T22:51:58.240522
country-0d6bcb58,david97@mendoza.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-332-days"", ""action"": ""Delete"", ""days_after_creation"": 332}]}",True,2023-10-03T22:51:58.241025
final-540e9cdd,matthewbradley@gmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-303-days"", ""action"": ""Delete"", ""days_after_creation"": 303}]}",False,2025-06-02T22:51:58.241514
shake-679a4dcc,bburton@yahoo.com,us-west-2a,False,,True,2023-10-09T22:51:58.241821
standard-9ba0f45f,wilsonkenneth@hotmail.com,us-west-2a,False,,False,2024-09-19T22:51:58.242284
worry-e47e7596,frankdavid@allen-hunt.com,us-east-1a,True,,True,2023-04-28T22:51:58.243195
heart-264e56de,dbarron@burnett.info,us-west-2a,True,"{""rules"": [{""id"": ""expire-301-days"", ""action"": ""Delete"", ""days_after_creation"": 301}]}",False,2024-03-23T22:51:58.243762
hard-5af3c1bc,mmacias@wilkins.net,us-east-1b,False,,True,2022-12-25T22:51:58.244272
impact-00a3dcb2,rwalker@yahoo.com,us-east-1a,True,,False,2025-08-11T22:51:58.244567
fund-caf64f53,andrewgibbs@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-205-days"", ""action"": ""Delete"", ""days_after_creation"": 205}]}",False,2022-12-16T22:51:58.245075
contain-78d89dce,allison07@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-76-days"", ""action"": ""Delete"", ""days_after_creation"": 76}]}",False,2024-10-27T22:51:58.245375
she-ba1ae796,chogan@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-238-days"", ""action"": ""Delete"", ""days_after_creation"": 238}]}",True,2025-04-29T22:51:58.245675
difficult-1dafe932,estradamelissa@hotmail.com,us-west-2a,False,,False,2023-02-22T22:51:58.245990
us-9b450fe5,wagnerkaren@banks-taylor.com,us-west-2a,True,,False,2025-06-18T22:51:58.246459
Mr-f15dc3ac,gstevens@garcia.info,us-east-1b,True,,False,2025-04-22T22:51:58.246734
religious-94a2a679,henryrobin@johnson-holland.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-59-days"", ""action"": ""Delete"", ""days_after_creation"": 59}]}",False,2025-03-28T22:51:58.247212
although-ffaba8ec,brittany24@goodman-bryant.info,us-east-1b,False,,False,2024-06-09T22:51:58.247572
instead-8ab20e5d,zcurtis@nunez.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-298-days"", ""action"": ""Delete"", ""days_after_creation"": 298}]}",False,2023-05-04T22:51:58.247858
action-0e9a4af0,harold98@yahoo.com,us-east-1a,True,,True,2024-03-08T22:51:58.248054
show-c447161d,zbranch@hartman.biz,us-east-1a,True,"{""rules"": [{""id"": ""expire-258-days"", ""action"": ""Delete"", ""days_after_creation"": 258}]}",False,2023-10-21T22:51:58.248945
art-c6f8b300,oneilltodd@gmail.com,us-east-1b,False,,False,2022-12-18T22:51:58.249409
religious-8fa6fb3b,michael08@calhoun.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-181-days"", ""action"": ""Delete"", ""days_after_creation"": 181}]}",False,2025-03-15T22:51:58.250275
need-69bf638c,sarahshaw@gmail.com,us-east-1a,False,,False,2024-01-10T22:51:58.250718
audience-44a6f510,johnray@sheppard-fowler.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-247-days"", ""action"": ""Delete"", ""days_after_creation"": 247}]}",False,2024-12-24T22:51:58.251208
eye-2a3ec7ca,nwhitehead@gmail.com,us-east-1b,True,,False,2025-06-27T22:51:58.251444
mission-752ddd8d,debra20@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-228-days"", ""action"": ""Delete"", ""days_after_creation"": 228}]}",True,2023-12-12T22:51:58.251597
view-89d72da7,christy69@harper-martinez.info,us-east-1a,False,,True,2022-12-13T22:51:58.251938
medical-25df4356,gvillanueva@young.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-76-days"", ""action"": ""Delete"", ""days_after_creation"": 76}]}",True,2024-09-11T22:51:58.252430
also-55e4bc9b,duncanelizabeth@scott.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-172-days"", ""action"": ""Delete"", ""days_after_creation"": 172}]}",False,2024-11-15T22:51:58.253048
head-7abc7bee,rberry@riggs.com,us-west-2a,True,,True,2025-03-13T22:51:58.253804
explain-70e0cef4,dsmith@gates.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-83-days"", ""action"": ""Delete"", ""days_after_creation"": 83}]}",False,2024-11-19T22:51:58.254151
happy-ddeb3544,christophermccarty@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-202-days"", ""action"": ""Delete"", ""days_after_creation"": 202}]}",True,2025-01-30T22:51:58.254461
whole-1d0a16cf,rodriguezeric@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-216-days"", ""action"": ""Delete"", ""days_after_creation"": 216}]}",True,2024-05-23T22:51:58.254748
response-5cbb46e3,vtaylor@gmail.com,us-east-1b,False,,False,2024-02-18T22:51:58.254943
pick-f93d85c3,ryan55@king.info,us-east-1a,False,"{""rules"": [{""id"": ""expire-351-days"", ""action"": ""Delete"", ""days_after_creation"": 351}]}",False,2025-05-25T22:51:58.255249
prove-e636d498,williamallison@wood.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-339-days"", ""action"": ""Delete"", ""days_after_creation"": 339}]}",False,2024-09-01T22:51:58.255956
speak-b0c4c7eb,fmedina@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-290-days"", ""action"": ""Delete"", ""days_after_creation"": 290}]}",False,2023-09-09T22:51:58.256179
sense-871b3deb,debra23@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-327-days"", ""action"": ""Delete"", ""days_after_creation"": 327}]}",True,2024-12-28T22:51:58.256356
three-b94f6125,russellmorris@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-204-days"", ""action"": ""Delete"", ""days_after_creation"": 204}]}",False,2024-11-24T22:51:58.256653
matter-1d6c58a9,amanda27@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-92-days"", ""action"": ""Delete"", ""days_after_creation"": 92}]}",True,2024-02-17T22:51:58.256837
including-2d754580,irwinamanda@gmail.com,us-east-1b,True,,False,2023-07-19T22:51:58.257150
reality-5f80f302,nbarker@haynes-fitzgerald.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-277-days"", ""action"": ""Delete"", ""days_after_creation"": 277}]}",False,2023-07-01T22:51:58.257638
hope-8489e540,rebecca06@williams.com,us-east-1b,True,,True,2025-03-15T22:51:58.257980
week-a53570e2,iharrell@gmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-143-days"", ""action"": ""Delete"", ""days_after_creation"": 143}]}",True,2023-04-30T22:51:58.258388
find-64bbfe1b,bryan66@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-326-days"", ""action"": ""Delete"", ""days_after_creation"": 326}]}",True,2024-11-22T22:51:58.258679
capital-a172313b,deborahwells@pratt.net,us-west-2a,False,"{""rules"": [{""id"": ""expire-220-days"", ""action"": ""Delete"", ""days_after_creation"": 220}]}",False,2023-03-20T22:51:58.259661
least-9b9ac91b,andrewjohnson@hill-baker.com,us-east-1b,False,,True,2023-01-02T22:51:58.260679
enough-a81b0148,johnlozano@hotmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-124-days"", ""action"": ""Delete"", ""days_after_creation"": 124}]}",False,2024-03-11T22:51:58.261139
line-6191e9ff,whitematthew@williams-johnson.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-273-days"", ""action"": ""Delete"", ""days_after_creation"": 273}]}",False,2025-06-28T22:51:58.262028
success-862224b4,ychandler@yahoo.com,us-west-2a,False,,False,2024-02-18T22:51:58.262415
usually-fc9aa6cb,martinbradley@sanchez.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-188-days"", ""action"": ""Delete"", ""days_after_creation"": 188}]}",False,2024-03-26T22:51:58.263047
amount-20865689,james51@yahoo.com,us-east-1b,False,,False,2025-05-04T22:51:58.263325
tonight-1f47795f,markjohnson@patterson-schultz.com,us-east-1b,False,,True,2023-10-23T22:51:58.263893
discover-a6c9ffb0,wlam@mosley.org,us-east-1b,True,"{""rules"": [{""id"": ""expire-235-days"", ""action"": ""Delete"", ""days_after_creation"": 235}]}",False,2024-11-28T22:51:58.264483
individual-eaf2222f,sheliacarr@yahoo.com,us-west-2a,True,,True,2023-04-11T22:51:58.264778
relationship-d63a9a0b,jonathanbrady@hotmail.com,us-west-2a,False,,False,2025-03-15T22:51:58.265020
everyone-9fac172d,mccoyann@miller-lindsey.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-220-days"", ""action"": ""Delete"", ""days_after_creation"": 220}]}",True,2024-12-25T22:51:58.265666
establish-e486c8c0,mesparza@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-110-days"", ""action"": ""Delete"", ""days_after_creation"": 110}]}",True,2024-01-31T22:51:58.265939
far-140162cf,grobinson@branch-yang.biz,us-east-1a,False,,False,2023-05-03T22:51:58.266336
address-9095eb3d,ytucker@hotmail.com,us-east-1b,False,,True,2024-10-27T22:51:58.266532
each-69c6da15,nicholejohnson@meyer.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-310-days"", ""action"": ""Delete"", ""days_after_creation"": 310}]}",False,2024-03-27T22:51:58.267135
everything-31fe5931,andrewslisa@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-198-days"", ""action"": ""Delete"", ""days_after_creation"": 198}]}",False,2025-01-31T22:51:58.267378
better-90c5b18f,hughesphillip@yahoo.com,us-west-2a,False,,False,2023-04-05T22:51:58.267649
section-c7551677,christopherjones@lowe.org,us-west-2a,False,,True,2025-03-13T22:51:58.268224
class-a415492f,simsaaron@yahoo.com,us-west-2a,False,,True,2024-02-09T22:51:58.268463
ok-71bfb676,rushdanielle@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-264-days"", ""action"": ""Delete"", ""days_after_creation"": 264}]}",False,2023-08-23T22:51:58.269316
six-4e2129fd,marthamorrison@lynn.com,us-west-2a,True,,True,2025-07-28T22:51:58.270025
third-c7113ebc,nancy01@hotmail.com,us-east-1a,True,,False,2023-04-16T22:51:58.270283
do-3eaaf951,perrylaura@yahoo.com,us-west-2a,True,,False,2023-12-25T22:51:58.270703
PM-0cc67bd3,cturner@walker-wright.net,us-east-1a,True,,False,2024-03-29T22:51:58.271131
develop-c9d6a7c3,trujillomichelle@ward.info,us-east-1b,True,"{""rules"": [{""id"": ""expire-184-days"", ""action"": ""Delete"", ""days_after_creation"": 184}]}",False,2024-11-10T22:51:58.271560
decade-0085619a,qdeleon@yahoo.com,us-east-1b,True,,True,2024-01-06T22:51:58.271821
picture-576b76e7,jodi61@holder.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-33-days"", ""action"": ""Delete"", ""days_after_creation"": 33}]}",False,2025-03-15T22:51:58.272194
they-6bff041d,gailday@martin-fritz.com,us-east-1b,False,,True,2024-07-18T22:51:58.272850
personal-ac73b78e,rodriguezcrystal@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-353-days"", ""action"": ""Delete"", ""days_after_creation"": 353}]}",True,2023-10-13T22:51:58.273171
place-5bc790f2,suzanne38@yahoo.com,us-west-2a,False,,True,2024-07-25T22:51:58.273553
partner-8c17219e,alexandercolin@gmail.com,us-east-1a,True,,True,2023-05-07T22:51:58.273959
property-7290a1ed,nedwards@hull.biz,us-east-1b,False,,True,2025-03-12T22:51:58.274266
then-a3cdf730,gmorgan@gmail.com,us-east-1a,False,,True,2024-02-08T22:51:58.274494
civil-c351e3f7,hillmartin@adams-flores.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-162-days"", ""action"": ""Delete"", ""days_after_creation"": 162}]}",False,2024-08-01T22:51:58.275125
once-67b295e7,joshua38@patrick.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-43-days"", ""action"": ""Delete"", ""days_after_creation"": 43}]}",False,2025-05-22T22:51:58.275748
several-0c3cdc5f,elizabeth71@holland.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-100-days"", ""action"": ""Delete"", ""days_after_creation"": 100}]}",True,2024-10-26T22:51:58.276036
against-80b6088b,wmartinez@newman-ortega.org,us-east-1b,True,,False,2023-09-08T22:51:58.276534
rise-0e1efd9a,baileyford@rogers-nelson.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-234-days"", ""action"": ""Delete"", ""days_after_creation"": 234}]}",True,2023-10-06T22:51:58.277144
pull-9b9289c1,wanderson@yahoo.com,us-west-2a,True,,True,2025-07-21T22:51:58.277398
staff-6fa76347,brian02@luna-dean.biz,us-east-1b,True,"{""rules"": [{""id"": ""expire-319-days"", ""action"": ""Delete"", ""days_after_creation"": 319}]}",True,2023-07-31T22:51:58.277834
reveal-504eb75d,gregory54@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-359-days"", ""action"": ""Delete"", ""days_after_creation"": 359}]}",False,2023-04-25T22:51:58.277993
owner-7feae4b5,washingtontonya@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-352-days"", ""action"": ""Delete"", ""days_after_creation"": 352}]}",True,2023-07-02T22:51:58.278243
red-148947b4,linda72@ward.biz,us-east-1a,False,"{""rules"": [{""id"": ""expire-157-days"", ""action"": ""Delete"", ""days_after_creation"": 157}]}",False,2025-01-18T22:51:58.278575
