bucket_name,owner_principal,availability_zone,versioning_enabled,lifecycle_policy,audit_logging_enabled,created_at
he-96a3a4fc,scotthendrix@harrison.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-335-days"", ""action"": ""Delete"", ""days_after_creation"": 335}]}",False,2025-04-18T22:52:01.466299
more-6adad4d1,toddoneal@hotmail.com,us-west-2a,False,,True,2023-01-18T22:52:01.466569
whatever-9c7da0e3,tiffanymoreno@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-85-days"", ""action"": ""Delete"", ""days_after_creation"": 85}]}",True,2025-03-11T22:52:01.466878
go-15605d03,newmanmorgan@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-362-days"", ""action"": ""Delete"", ""days_after_creation"": 362}]}",True,2023-09-02T22:52:01.467150
scientist-10eb937c,sweeneyjeffrey@hotmail.com,us-east-1a,False,,False,2024-12-09T22:52:01.467426
city-2c8f0a0b,christian84@lewis.com,us-east-1a,True,,False,2025-03-29T22:52:01.467730
production-88a0ed45,whitewayne@yahoo.com,us-west-2a,True,,True,2025-02-16T22:52:01.467975
what-a8ff268e,aramos@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-258-days"", ""action"": ""Delete"", ""days_after_creation"": 258}]}",False,2023-11-05T22:52:01.468147
anyone-e9a34639,rileykatherine@singleton-conner.org,us-west-2a,True,,True,2024-03-18T22:52:01.468658
interview-cd669a0a,mendozatheresa@riggs.com,us-east-1b,False,,False,2023-10-15T22:52:01.469045
million-b2b38cc1,ewillis@bishop.com,us-east-1b,True,,False,2023-04-23T22:52:01.469616
hospital-09a08ebe,dustinsolis@hernandez-lee.com,us-east-1b,False,,False,2023-01-30T22:52:01.470118
term-e87037fb,smendoza@davis-yates.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-360-days"", ""action"": ""Delete"", ""days_after_creation"": 360}]}",True,2024-09-17T22:52:01.470553
oil-f7f24103,reeddavid@yahoo.com,us-west-2a,True,,True,2022-12-27T22:52:01.470795
yes-4dd62e40,palmernatalie@townsend.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-86-days"", ""action"": ""Delete"", ""days_after_creation"": 86}]}",False,2023-09-17T22:52:01.471384
statement-72579544,ncortez@hotmail.com,us-east-1a,True,,True,2023-06-05T22:52:01.471595
cup-d33b695b,susan69@taylor.com,us-east-1a,False,,False,2023-07-24T22:52:01.471863
whom-ce21f1ae,asteele@rodriguez-price.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-303-days"", ""action"": ""Delete"", ""days_after_creation"": 303}]}",False,2024-01-15T22:52:01.472275
big-cb046f90,parkerkara@anderson.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-127-days"", ""action"": ""Delete"", ""days_after_creation"": 127}]}",False,2023-10-11T22:52:01.472659
across-8450d9d0,kthompson@yahoo.com,us-east-1a,True,,False,2024-12-03T22:52:01.472835
drug-5322a6b0,ryanguerra@allen.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-129-days"", ""action"": ""Delete"", ""days_after_creation"": 129}]}",False,2023-04-19T22:52:01.473244
example-d7f7cb5a,daviselizabeth@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-238-days"", ""action"": ""Delete"", ""days_after_creation"": 238}]}",False,2023-08-08T22:52:01.473539
identify-eed7544c,heathercross@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-271-days"", ""action"": ""Delete"", ""days_after_creation"": 271}]}",False,2025-01-18T22:52:01.473852
cup-7088405f,melissa09@hicks.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-363-days"", ""action"": ""Delete"", ""days_after_creation"": 363}]}",False,2023-04-02T22:52:01.474160
catch-cb0a479f,james84@duran-hughes.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-363-days"", ""action"": ""Delete"", ""days_after_creation"": 363}]}",False,2024-04-03T22:52:01.474527
fund-e1393fe2,kimberly93@gmail.com,us-east-1a,False,,True,2023-09-21T22:52:01.474673
industry-3b0f62ae,areyes@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-193-days"", ""action"": ""Delete"", ""days_after_creation"": 193}]}",False,2023-04-16T22:52:01.474877
indeed-972a994c,davidwatts@thomas-norton.com,us-east-1b,True,,False,2025-02-06T22:52:01.475378
government-12a02fab,crogers@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-252-days"", ""action"": ""Delete"", ""days_after_creation"": 252}]}",False,2023-10-12T22:52:01.475565
officer-97668e43,mking@pennington.com,us-east-1b,True,,False,2024-10-10T22:52:01.475850
agree-a9cd5c67,dortega@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-33-days"", ""action"": ""Delete"", ""days_after_creation"": 33}]}",True,2024-02-14T22:52:01.476052
consider-81c5875c,jasonhuber@williamson.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-269-days"", ""action"": ""Delete"", ""days_after_creation"": 269}]}",True,2024-09-13T22:52:01.476447
ball-ff44e411,qmarsh@hall-whitaker.info,us-west-2a,False,"{""rules"": [{""id"": ""expire-156-days"", ""action"": ""Delete"", ""days_after_creation"": 156}]}",False,2024-09-10T22:52:01.476831
type-a4804671,isaiah62@yahoo.com,us-east-1b,True,,True,2022-11-17T22:52:01.476995
project-e6d59126,reillyjeremy@yahoo.com,us-east-1b,True,,False,2022-12-17T22:52:01.477246
team-fe13de1b,brandon31@thomas.biz,us-east-1b,False,,True,2023-07-23T22:52:01.477557
fine-aa082ba2,evelynyu@hotmail.com,us-east-1a,True,,False,2024-06-24T22:52:01.477790
protect-e26be2d0,heatherdean@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-149-days"", ""action"": ""Delete"", ""days_after_creation"": 149}]}",False,2024-12-28T22:52:01.478046
feel-a30f747f,cameron11@tucker.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-339-days"", ""action"": ""Delete"", ""days_after_creation"": 339}]}",True,2024-11-27T22:52:01.478336
media-163416a7,ydavis@gmail.com,us-east-1b,True,,True,2023-06-29T22:52:01.478496
better-9a29281c,jamesfoster@garcia.org,us-east-1b,False,,False,2023-04-16T22:52:01.479043
after-6971f0c0,robinflowers@wright-evans.com,us-east-1a,True,,False,2025-02-10T22:52:01.479490
imagine-99d52c9d,campbelleric@gmail.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-274-days"", ""action"": ""Delete"", ""days_after_creation"": 274}]}",True,2024-03-18T22:52:01.479738
read-09c53982,wyoung@lara.com,us-west-2a,True,,False,2024-11-14T22:52:01.480210
about-39a45eef,pjones@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-40-days"", ""action"": ""Delete"", ""days_after_creation"": 40}]}",True,2024-06-12T22:52:01.480380
chair-807b06cd,bdaniel@yahoo.com,us-west-2a,False,,False,2022-11-24T22:52:01.480554
approach-6c28a97b,dylan55@gibson.biz,us-west-2a,False,,True,2024-06-25T22:52:01.480998
rise-edff3095,allentheresa@williamson-collins.info,us-west-2a,False,"{""rules"": [{""id"": ""expire-332-days"", ""action"": ""Delete"", ""days_after_creation"": 332}]}",False,2025-03-27T22:52:01.481530
good-b3efcc25,andrewhanna@cooley.net,us-east-1b,True,,True,2023-12-23T22:52:01.482105
wind-60d25fd5,sherry61@gmail.com,us-east-1a,False,,False,2024-06-12T22:52:01.482270
officer-6215b359,perezmark@ayala-carey.biz,us-east-1b,False,,True,2023-03-12T22:52:01.482754
find-5f686d93,armstrongabigail@turner.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-58-days"", ""action"": ""Delete"", ""days_after_creation"": 58}]}",True,2023-03-28T22:52:01.483156
cost-823e47b2,natashahiggins@yahoo.com,us-east-1b,True,,False,2023-04-04T22:52:01.483416
catch-5eb6dec9,johnsonfelicia@blankenship.biz,us-east-1a,True,"{""rules"": [{""id"": ""expire-317-days"", ""action"": ""Delete"", ""days_after_creation"": 317}]}",True,2023-03-07T22:52:01.484073
watch-7f1307c5,watkinsjonathan@bonilla.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-219-days"", ""action"": ""Delete"", ""days_after_creation"": 219}]}",False,2025-02-05T22:52:01.484742
wonder-42f53fbe,coxalan@rivera.com,us-west-2a,True,,True,2023-09-12T22:52:01.485345
figure-d519bc2f,jenniferruiz@hotmail.com,us-east-1b,False,,False,2024-06-06T22:52:01.485640
cause-10464577,tiffany09@adams.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-195-days"", ""action"": ""Delete"", ""days_after_creation"": 195}]}",True,2024-10-01T22:52:01.485939
east-c3bdac01,corey39@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-351-days"", ""action"": ""Delete"", ""days_after_creation"": 351}]}",False,2025-07-02T22:52:01.486130
ago-d0b6ffae,melissa61@gonzalez-stewart.net,us-east-1b,True,"{""rules"": [{""id"": ""expire-317-days"", ""action"": ""Delete"", ""days_after_creation"": 317}]}",False,2024-09-02T22:52:01.486602
detail-76122524,robert73@hotmail.com,us-east-1b,False,,False,2023-12-06T22:52:01.486773
key-7c8a4bb6,emilypatel@phillips.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-35-days"", ""action"": ""Delete"", ""days_after_creation"": 35}]}",False,2023-07-03T22:52:01.487189
wonder-52d656be,francisco28@johnson.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-178-days"", ""action"": ""Delete"", ""days_after_creation"": 178}]}",True,2025-01-07T22:52:01.487680
responsibility-158dbceb,kmcdaniel@hotmail.com,us-east-1b,True,,False,2024-02-18T22:52:01.487873
fast-7e7f51eb,ryanvalencia@gmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-255-days"", ""action"": ""Delete"", ""days_after_creation"": 255}]}",True,2023-11-29T22:52:01.488110
live-8537dfd2,sarah73@williams.biz,us-east-1b,True,"{""rules"": [{""id"": ""expire-124-days"", ""action"": ""Delete"", ""days_after_creation"": 124}]}",False,2023-06-09T22:52:01.488426
special-5b81181d,matthew11@hotmail.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-205-days"", ""action"": ""Delete"", ""days_after_creation"": 205}]}",True,2023-03-21T22:52:01.488574
finally-219163c9,johnsonsharon@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-343-days"", ""action"": ""Delete"", ""days_after_creation"": 343}]}",False,2025-04-10T22:52:01.489074
purpose-fbc3073d,goodwinbrett@lowe.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-123-days"", ""action"": ""Delete"", ""days_after_creation"": 123}]}",True,2025-01-10T22:52:01.489811
wonder-de22d17e,charlenewelch@rich.com,us-east-1a,True,,True,2024-09-03T22:52:01.490189
boy-6884dd17,jonathanhayes@vargas.com,us-east-1b,True,,False,2023-04-19T22:52:01.490557
her-c99524bb,mwilson@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-114-days"", ""action"": ""Delete"", ""days_after_creation"": 114}]}",False,2023-09-19T22:52:01.490737
news-4a1507e2,jack20@silva.biz,us-west-2a,True,,True,2025-05-05T22:52:01.491002
up-e2f9b45a,underwoodvickie@ward.com,us-east-1b,True,,False,2023-08-06T22:52:01.491554
couple-526cff8c,grimesjerry@hotmail.com,us-east-1a,False,,False,2024-08-02T22:52:01.491785
daughter-c22dcc15,davisjade@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-107-days"", ""action"": ""Delete"", ""days_after_creation"": 107}]}",False,2024-12-29T22:52:01.492015
information-ba20cacf,christopher28@yahoo.com,us-west-2a,True,,True,2024-08-24T22:52:01.492152
practice-9e3451c6,bryan00@yahoo.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-200-days"", ""action"": ""Delete"", ""days_after_creation"": 200}]}",True,2023-08-31T22:52:01.492343
dog-3f002e0e,kimberly45@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-69-days"", ""action"": ""Delete"", ""days_after_creation"": 69}]}",False,2023-09-13T22:52:01.492496
grow-7b3625e0,wvillegas@crawford-patterson.org,us-east-1a,True,,False,2023-06-30T22:52:01.492880
firm-b5ee730e,sharonreed@mooney.com,us-west-2a,True,,False,2025-03-16T22:52:01.493215
language-83cbc243,robert94@burgess.com,us-west-2a,True,,True,2023-09-05T22:52:01.493517
hand-83ed2476,adam96@smith.org,us-west-2a,False,,False,2024-02-19T22:52:01.493999
Mrs-8c196e7e,stephanie85@weaver-watkins.net,us-east-1a,True,,False,2025-04-04T22:52:01.494395
strong-e6d70358,paul55@smith.com,us-east-1a,True,,True,2024-05-22T22:52:01.494668
play-fd9802c4,nford@yahoo.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-328-days"", ""action"": ""Delete"", ""days_after_creation"": 328}]}",True,2025-07-23T22:52:01.494864
economy-51785294,brandon27@white-hernandez.net,us-east-1b,True,"{""rules"": [{""id"": ""expire-57-days"", ""action"": ""Delete"", ""days_after_creation"": 57}]}",True,2024-10-02T22:52:01.495222
hundred-5d23705e,micheal73@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-67-days"", ""action"": ""Delete"", ""days_after_creation"": 67}]}",False,2023-01-22T22:52:01.495372
agency-553bfbc1,smithanne@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-130-days"", ""action"": ""Delete"", ""days_after_creation"": 130}]}",True,2023-04-13T22:52:01.495649
expert-a51f061e,richardnorton@gmail.com,us-east-1a,False,,False,2023-01-23T22:52:01.495905
several-7f1dc45e,amycoleman@gmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-44-days"", ""action"": ""Delete"", ""days_after_creation"": 44}]}",False,2025-04-23T22:52:01.496151
exist-d009244c,lheath@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-261-days"", ""action"": ""Delete"", ""days_after_creation"": 261}]}",False,2024-06-28T22:52:01.496318
chair-3953b176,nicholsalex@buck.org,us-west-2a,False,"{""rules"": [{""id"": ""expire-220-days"", ""action"": ""Delete"", ""days_after_creation"": 220}]}",True,2024-06-17T22:52:01.496900
perform-7a6b472b,jonathanmartin@yahoo.com,us-west-2a,True,,True,2024-02-03T22:52:01.497196
rise-745d4fc7,amandasnow@dixon.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-84-days"", ""action"": ""Delete"", ""days_after_creation"": 84}]}",True,2023-05-13T22:52:01.497791
item-bfe07a97,beckersara@johnson.biz,us-east-1a,True,,True,2024-01-13T22:52:01.498150
market-fe83d6a2,myersdanny@hotmail.com,us-east-1a,False,,True,2024-05-07T22:52:01.498377
none-5e43d698,michaelwallace@hotmail.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-324-days"", ""action"": ""Delete"", ""days_after_creation"": 324}]}",True,2025-07-21T22:52:01.498619
second-4d039d5d,xbradford@torres-moon.biz,us-east-1b,True,,False,2023-12-09T22:52:01.499005
attorney-0f5f7ac6,douglasrobinson@martinez-jones.com,us-west-2a,False,,False,2023-12-31T22:52:01.499441
billion-9f022d83,krussell@yahoo.com,us-east-1a,False,,True,2024-11-28T22:52:01.499608
hundred-b2c51187,cameron34@taylor-becker.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-308-days"", ""action"": ""Delete"", ""days_after_creation"": 308}]}",True,2023-10-16T22:52:01.500024
not-0e4e8455,bernardallison@gmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-215-days"", ""action"": ""Delete"", ""days_after_creation"": 215}]}",False,2023-05-22T22:52:01.500283
head-d5359e2f,robert47@hotmail.com,us-east-1b,False,,False,2023-04-05T22:52:01.500417
attorney-6ff940e9,eking@hotmail.com,us-east-1a,False,,True,2025-01-06T22:52:01.500585
white-e940e39f,cliffordjones@yahoo.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-214-days"", ""action"": ""Delete"", ""days_after_creation"": 214}]}",False,2023-04-30T22:52:01.500847
law-f3236f27,gregtaylor@hotmail.com,us-west-2a,False,,False,2024-11-12T22:52:01.501128
instead-2581d2db,lisa82@gmail.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-241-days"", ""action"": ""Delete"", ""days_after_creation"": 241}]}",True,2023-12-07T22:52:01.501331
claim-511676a2,bstokes@gmail.com,us-east-1b,False,,True,2023-06-27T22:52:01.501499
other-f43155aa,grantamber@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-70-days"", ""action"": ""Delete"", ""days_after_creation"": 70}]}",False,2023-12-26T22:52:01.501730
surface-e3870bfc,emma14@yahoo.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-76-days"", ""action"": ""Delete"", ""days_after_creation"": 76}]}",False,2023-09-27T22:52:01.501919
represent-ad536c9c,maxwellkevin@waters.com,us-west-2a,False,,True,2023-10-09T22:52:01.502281
say-561f4aaf,rking@richardson-mcgee.com,us-west-2a,True,,True,2025-06-07T22:52:01.502647
thing-e40a3e39,alexisgardner@hotmail.com,us-east-1b,False,,False,2023-02-08T22:52:01.502867
everybody-2aa4a094,nicolerojas@hotmail.com,us-west-2a,True,,True,2025-01-18T22:52:01.503114
task-e91ad582,pcraig@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-88-days"", ""action"": ""Delete"", ""days_after_creation"": 88}]}",True,2024-11-24T22:52:01.503302
three-871cbfb5,stoutchristopher@terrell.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-270-days"", ""action"": ""Delete"", ""days_after_creation"": 270}]}",False,2024-04-01T22:52:01.503902
social-5220acdf,wilsonjames@hall.org,us-east-1a,False,"{""rules"": [{""id"": ""expire-290-days"", ""action"": ""Delete"", ""days_after_creation"": 290}]}",True,2023-10-25T22:52:01.504386
one-622641d7,christensenshannon@daniels.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-258-days"", ""action"": ""Delete"", ""days_after_creation"": 258}]}",False,2024-06-27T22:52:01.505093
animal-0236960c,anthony39@richardson-jimenez.com,us-east-1a,False,,True,2023-11-09T22:52:01.505624
third-750dbb0c,christinablake@yahoo.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-253-days"", ""action"": ""Delete"", ""days_after_creation"": 253}]}",False,2024-06-23T22:52:01.505937
site-46a5fb6c,rogersdaniel@yahoo.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-322-days"", ""action"": ""Delete"", ""days_after_creation"": 322}]}",False,2024-07-30T22:52:01.506278
management-d41f5310,ryandustin@gmail.com,us-west-2a,True,,True,2024-11-24T22:52:01.506583
billion-89efaae1,blackmichelle@morton-calderon.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-51-days"", ""action"": ""Delete"", ""days_after_creation"": 51}]}",False,2023-10-01T22:52:01.507110
catch-0fa80ae1,dcabrera@yahoo.com,us-east-1a,True,,True,2025-02-02T22:52:01.507311
lay-3211d64c,fsmith@chapman.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-316-days"", ""action"": ""Delete"", ""days_after_creation"": 316}]}",True,2024-11-04T22:52:01.507605
spring-8158eeae,bethany64@simon-roberts.com,us-east-1a,False,,False,2025-05-30T22:52:01.508026
full-701d02ed,fgarcia@chen.info,us-west-2a,True,,True,2024-07-24T22:52:01.508586
several-8c26b349,daughertychristian@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-111-days"", ""action"": ""Delete"", ""days_after_creation"": 111}]}",True,2024-05-20T22:52:01.508884
image-4e0dc18d,melissa76@hotmail.com,us-east-1b,False,,True,2025-08-02T22:52:01.509044
to-c880da1b,monique95@hotmail.com,us-east-1a,False,"{""rules"": [{""id"": ""expire-40-days"", ""action"": ""Delete"", ""days_after_creation"": 40}]}",False,2025-02-03T22:52:01.509227
others-20356055,thomaskristi@yahoo.com,us-west-2a,True,,True,2023-11-08T22:52:01.509584
box-8b4e7488,brendachandler@richards-myers.org,us-east-1b,False,,False,2023-05-29T22:52:01.510126
cost-66105aeb,earnold@bates.com,us-east-1b,False,"{""rules"": [{""id"": ""expire-243-days"", ""action"": ""Delete"", ""days_after_creation"": 243}]}",True,2024-06-14T22:52:01.510687
future-cd0a122b,christopher85@hotmail.com,us-west-2a,False,,True,2025-05-10T22:52:01.510883
leg-c6bbf3c2,hamiltonmichael@rowe.com,us-east-1a,True,"{""rules"": [{""id"": ""expire-276-days"", ""action"": ""Delete"", ""days_after_creation"": 276}]}",False,2023-05-19T22:52:01.511313
require-9f4f3c91,hilltara@gmail.com,us-east-1a,True,,False,2024-08-21T22:52:01.511607
yeah-838cbc68,lfernandez@arnold-morgan.com,us-west-2a,False,,True,2025-05-02T22:52:01.512111
mission-e3ef5544,shafferbrendan@gomez-cowan.com,us-east-1b,True,"{""rules"": [{""id"": ""expire-225-days"", ""action"": ""Delete"", ""days_after_creation"": 225}]}",True,2023-04-15T22:52:01.512651
threat-3081c469,qlynch@hotmail.com,us-west-2a,True,"{""rules"": [{""id"": ""expire-118-days"", ""action"": ""Delete"", ""days_after_creation"": 118}]}",True,2025-06-10T22:52:01.512877
beat-87608ab5,ythornton@neal-johnson.com,us-west-2a,False,"{""rules"": [{""id"": ""expire-183-days"", ""action"": ""Delete"", ""days_after_creation"": 183}]}",True,2023-08-13T22:52:01.513359
